Time,Fused_z,Active_binary
47.0,0.13964065838408582,0
57.0,0.14757666589476584,0
67.0,0.15723940782325171,0
77.0,0.16941873347349584,0
87.0,0.1846353428250988,0
97.0,0.20294383774362268,0
107.0,0.22386897555981117,0
117.0,0.24651504560580653,0
127.0,0.26977859215137373,0
137.0,0.2925563192964105,0
147.0,0.31388384611202014,0
157.0,0.3330111324526066,0
167.0,0.3494560591115359,0
177.0,0.36305667404315056,0
187.0,0.3739936694557334,0
197.0,0.3827296879349481,0
207.0,0.3898395822965108,0
217.0,0.3938897956552287,0
227.0,0.39388950795973277,0
237.0,0.38914429233036185,0
247.0,0.37947110003519124,0
257.0,0.3766026434362962,0
267.0,0.37664969624847444,0
277.0,0.37351235121729043,0
287.0,0.36927603933530817,0
297.0,0.3709542454620043,0
307.0,0.3733092742833587,0
317.0,0.375570734045406,0
327.0,0.3794121083035755,0
337.0,0.3859600559663785,0
347.0,0.4012607790963006,0
357.0,0.41998757928906066,0
367.0,0.43712425927748777,0
377.0,0.45132595963244887,0
387.0,0.4615274140726658,0
397.0,0.467156151259425,0
407.0,0.46811971528153173,0
417.0,0.46464625602840726,0
427.0,0.4571294364596502,0
437.0,0.44608724327713933,0
447.0,0.4322239122683313,0
457.0,0.41649207501824403,0
467.0,0.40005367282134385,0
477.0,0.38410309423309963,0
487.0,0.3695970106800093,0
497.0,0.3570043246185497,0
507.0,0.34621048742195837,0
517.0,0.33665065879409745,0
527.0,0.32762443845228406,0
537.0,0.3186332558717202,0
547.0,0.3095551125451643,0
557.0,0.30056496144691053,0
567.0,0.2918787151275809,0
577.0,0.2834976886197247,0
587.0,0.2750470824364787,0
597.0,0.26568511579688303,0
607.0,0.25412557124290736,0
617.0,0.23891954677581878,0
627.0,0.21899149259101008,0
637.0,0.19586178415150685,0
647.0,0.17386835217551339,0
657.0,0.14885957791935484,0
667.0,0.12172564935265812,0
677.0,0.11852099493060544,0
687.0,0.13119213586445627,0
697.0,0.1453809923330538,0
707.0,0.17372529781623464,0
717.0,0.21507074907159018,0
727.0,0.2523628006073283,0
737.0,0.2845727529255267,0
747.0,0.3109682729418299,0
757.0,0.3310765852147667,0
767.0,0.3447924397673562,0
777.0,0.3525077942195288,0
787.0,0.3551789928813458,0
797.0,0.3612545346158814,0
807.0,0.3653280026248502,0
817.0,0.36791811026374754,0
827.0,0.37044648825838955,0
837.0,0.3740340544787888,0
847.0,0.3792718168839052,0
857.0,0.3862000049916354,0
867.0,0.3944775305083905,0
877.0,0.4036272953596618,0
887.0,0.41321752974487813,0
897.0,0.4229039907968225,0
907.0,0.43235702614546284,0
917.0,0.4411591032445137,0
927.0,0.4487539768197618,0
937.0,0.4544796701173519,0
947.0,0.45766474722784206,0
957.0,0.4577372346308608,0
967.0,0.4542939619706771,0
977.0,0.44710594861591146,0
987.0,0.436084069997556,0
997.0,0.4212654549169668,0
1007.0,0.40286815359438244,0
1017.0,0.38572959538425955,0
1027.0,0.3669903224838261,0
1037.0,0.34683634710745587,0
1047.0,0.32683528052605504,0
1057.0,0.30853102397391974,0
1067.0,0.2931348874088383,0
1077.0,0.28232294695107,0
1087.0,0.27669222795744663,0
1097.0,0.2734364334312859,0
1107.0,0.27060400275102964,0
1117.0,0.27022865556979514,0
1127.0,0.26886265574177376,0
1137.0,0.26545122180669656,0
1147.0,0.2608055324635852,0
1157.0,0.25643823015986267,0
1167.0,0.254119941930981,0
1177.0,0.2553297973026696,0
1187.0,0.2607609133745421,0
1197.0,0.2700756475053745,0
1207.0,0.28200365190411586,0
1217.0,0.2950782897939126,0
1227.0,0.31837035590401097,0
1237.0,0.33946315020956863,0
1247.0,0.3554028796450356,0
1257.0,0.3640221136029421,0
1267.0,0.3779336495973325,0
1277.0,0.38836094467265714,0
1287.0,0.3924248746104383,0
1297.0,0.3917252810339935,0
1307.0,0.3887165188711682,0
1317.0,0.38577185530770575,0
1327.0,0.3842926770887053,0
1337.0,0.3842947662631505,0
1347.0,0.38470870557861137,0
1357.0,0.3841902675243333,0
1367.0,0.38548944267243623,0
1377.0,0.38785702071147443,0
1387.0,0.3952806560521248,0
1397.0,0.40292714422231507,0
1407.0,0.412220901522117,0
1417.0,0.42395545841148774,0
1427.0,0.43807995384416454,0
1437.0,0.45383236653692915,0
1447.0,0.47001181962755656,0
1457.0,0.4851735726325345,0
1467.0,0.49771832700907614,0
1477.0,0.5192703564593062,0
1487.0,0.5410886315089264,0
1497.0,0.5546788356732426,0
1507.0,0.5586798435500566,0
1517.0,0.558183446869285,0
1527.0,0.560760616101087,0
1537.0,0.571109161043861,0
1547.0,0.5963571359863078,0
1557.0,0.6432143520437489,0
1567.0,0.7094525905600686,0
1577.0,0.78685401272258,0
1587.0,0.8644941623312099,0
1597.0,0.9317700345272684,0
1607.0,0.9811571242094808,0
1617.0,1.00971654135367,0
1627.0,1.0195350448742335,0
1637.0,1.0171941001209,0
1647.0,1.0121384552607104,0
1657.0,1.0183620152884743,0
1667.0,1.0488664709668325,0
1677.0,1.1043684151215551,0
1687.0,1.1717449685996324,0
1697.0,1.2401639060339722,0
1707.0,1.2997110352581234,0
1717.0,1.3437253817301218,0
1727.0,1.3695407286786803,0
1737.0,1.3780995031960803,0
1747.0,1.3730064880916575,0
1757.0,1.359493177326216,0
1767.0,1.3435729236976952,0
1777.0,1.3314204426297618,0
1787.0,1.328778010732654,0
1797.0,1.3401011910554685,0
1807.0,1.3673667810190038,0
1817.0,1.4090146218476198,0
1827.0,1.459894574424093,0
1837.0,1.5301435861950012,0
1847.0,1.6023812637192207,0
1857.0,1.660253978784115,0
1867.0,1.7056866733232223,0
1877.0,1.7477043746107626,0
1887.0,1.7715272826980581,0
1897.0,1.7815731718760044,0
1907.0,1.7836036499506895,0
