t_center,rms_emg1,rms_emg2,rms_emg3,rms_emg4,rms_emg5,rms_emg6,rms_emg7,rms_emg8,mean_z_emg1,mean_z_emg2,mean_z_emg3,mean_z_emg4,mean_z_emg5,mean_z_emg6,mean_z_emg7,mean_z_emg8,channel_count,frac_active,global_active
0.1465,0.4764578861478055,0.7038478916154913,1.0229196922775208,2.7844641134241304,6.076645211047776,5.667955295014815,1.0788706716061465,0.819388180672333,-1.5957342682013365,-1.307654497916688,-2.4883915096838343,-0.8990183585358075,-0.8194274566111959,0.5614033739806648,-1.0324900230187226,-0.8429685484080011,0,0.0,0
0.2465,0.8606810675103588,1.174662323113547,1.5481807126091645,3.3623484697410295,6.530834754562483,6.282866597681475,1.2778845594259405,0.8753939422375723,-0.32857631914280555,0.0017129577706549504,-0.43725219982729013,0.17348874073912857,-0.4461905031338269,1.5453554567616385,0.01904622015204067,-0.3853728705608544,1,0.125,0
0.34650000000000003,0.8530364856877716,1.1215552703000853,1.7709367747659297,2.4095144677840032,3.359892123537203,3.2193647698341388,0.9226863263098489,0.4799446912158126,-0.3159786552561927,-0.17797598527339809,0.272204933147922,-0.723465150031527,-1.8372433643446202,-0.8883091343147573,-1.0890662436397356,-1.4187993704014181,0,0.0,0
0.4465,0.590496575382268,0.689181997753905,1.7864702323012687,2.0320825087604,3.8854789292541545,2.3646888973101285,1.2129831067992045,0.5351238846866337,-1.0688738918769356,-1.2386092579840062,0.32496229879617844,-1.0151765652345346,-1.5269770161817653,-1.2922773565480432,-0.23310320708137724,-1.2143063816529978,0,0.0,0
0.5465,0.6992559811685513,0.6300326042731724,1.7993046090975393,2.163127340176008,5.984209563552901,3.603154313895509,1.4016239535786943,1.245780846786913,-0.7870732338495975,-1.4299017019844626,0.35509379825362075,-0.8857103657307438,-0.4412095759358592,-0.3070983640238976,0.5437758461599927,0.5125888068361655,0,0.0,0
0.6465000000000001,1.1204549713124607,1.2315289554300122,2.1023984281321204,2.822780084310142,7.216094573231063,4.507133804367232,1.6531429087318201,1.718392288045166,0.5010186322435745,-0.0671408776248545,1.1065835885095932,-0.24862467766118093,0.1787891445129848,0.38065740824255073,1.2204408863398928,2.2372368495188524,3,0.375,0
0.7464999999999999,1.2059059674302204,1.248263400751413,1.8512535584161534,2.660103666891199,5.486408249493963,3.591517553422985,1.52439394880832,1.3217552201806906,0.9193237074201889,0.045681317837800536,0.26929805697990955,-0.4734654420407308,-1.049275973876444,-0.6129742214912215,0.649862987631171,0.6790224749358081,1,0.125,0
0.8465,1.0205078477012883,0.9672000484124547,1.2467910036948517,1.8114383898385207,2.2920690715568774,2.269570386448982,0.9945362619889105,0.5477832140276834,0.34013498998763436,-0.6023376152877695,-1.1375466730665516,-1.2552208494060464,-2.246131871830595,-1.3704311752379712,-0.7406457048097778,-1.1712453701647503,0,0.0,0
0.9465,0.8254130031272033,1.061356181533105,1.2273170851857196,2.4939811989722336,4.589902806110144,3.29020908121513,1.120005570622925,0.5519860546041707,-0.4300879164519546,-0.295921099084859,-1.1860421228255755,-0.6298862737303312,-1.2747050914853433,-0.5184644627684748,-0.3752151975240799,-1.1488106721366826,0,0.0,0
1.0465,0.5052938377890281,0.7209195188994532,1.20181543713152,3.375569471615187,7.540891433113147,3.7495211066578102,0.9461573885576146,0.6714664100544472,-1.3687745150947999,-1.2903660749949037,-1.248487321158977,0.3617276836931054,0.2943775994907888,-0.09696746227264105,-1.0336652065398337,-0.795859295643532,0,0.0,0
1.1465,0.5319056619147453,0.6919887558335374,1.5661843999800316,3.5857922484193128,8.852890958863387,3.4197357055613677,0.9078527080075672,0.8770081798357725,-1.3433706299927437,-1.3315385267823296,-0.4221999957323299,0.5826333529309471,1.0185847745024388,-0.384670155427378,-1.0756060601535882,-0.1668038984595346,0,0.0,0
1.2465000000000002,1.416597659758728,1.3381740491933494,2.021771833611262,4.325006825212823,9.457286751125793,4.009941023245436,1.4937949817645908,1.4107738344800995,1.0306744950656201,0.39143821582980926,0.8989387544810177,1.2969508293478538,1.3081825929101853,0.013178986466137764,0.7509148467138543,1.350082235594943,3,0.375,0
1.3465,1.677827184176446,1.376710509953851,1.7832105361312227,4.580578871623404,8.8605873684795,4.551961806900631,1.5874000120570793,1.4271168761928326,2.348299949797199,0.5793685121663876,0.17251856354042758,1.6093367084241725,0.9480682662371214,0.4755807322765201,1.03535650097745,1.3873071017668703,4,0.5,1
1.4465,1.1644689189360393,1.292906091638657,1.6092041726925428,3.902529463827134,7.478408934067136,3.68589685796789,1.0409305874111008,1.085598815740104,0.6453525318044706,0.34728199028252577,-0.20761900611777373,0.9102309005857399,0.283026401267431,-0.27107370673149417,-0.828844070910467,0.43883136727458244,0,0.0,0
1.5465,0.9682265694228462,1.4674776992024863,1.5031491316119006,3.4515360647159192,6.675507766971335,2.999615183760026,0.9037671769504202,1.1081757504920267,0.1607470655430358,0.8913275810419533,-0.6360314198066297,0.4473501269085315,-0.16363311772664293,-0.7240466698728288,-1.1184016851695127,0.512133386625198,1,0.125,0
1.6465,1.072600441374834,1.064136137506594,0.9603185822948055,2.5318526246036925,5.004275910174767,3.9321885504539855,1.3203476680971884,0.7782174366653224,0.5144336333916448,-0.43172672415031066,-1.9798348534395587,-0.6379046244311718,-1.0116827655641265,-0.0453525052285539,0.2717575237352391,-0.9203700793805214,0,0.0,0
1.7465000000000002,0.9653042548696958,1.2889736654025394,2.03253309280765,3.594263879517475,6.321427977395897,5.481883701317543,1.4076674445892032,0.5794259906154522,0.10344956663158154,0.008248357588813529,0.26277307125848853,0.11252845012693441,-0.4557462336843747,1.2333133847897098,0.6198185534559518,-1.4350222728887883,0,0.0,0
1.8465,1.0537893814027892,1.884413925169655,2.75931847676068,5.521611643759574,11.92553665980308,6.463045561314668,1.5533597340189398,1.0784944693594831,0.3372543822406227,2.0222768747539983,2.8339943518939203,2.482759833398445,2.233646238876395,2.091355236005326,1.0416896801210078,0.28170180134029316,6,0.75,1
1.9465,0.9535612491321781,1.7200372619026112,2.344771686608328,5.171940161147056,12.462819788357885,5.332437146806583,1.5212156970143456,1.122203486524818,-0.11481461871108872,1.5546660347078065,1.6682017897973163,2.0751319393805723,2.574200284879635,0.941539882442248,0.852092887852947,0.5593014277033589,4,0.5,1
2.0465,0.6834017308062288,1.435306025796081,1.7838592277176113,3.6354793609201783,8.257090770102636,5.726684386121445,1.192447735878589,1.0067966981991194,-0.814700128695544,0.8790796481291118,0.2782494267954279,0.5474146887423571,0.6085760480758916,1.18902031740089,-0.16033667747340044,0.23332999548551364,1,0.125,0
