start_time,end_time,center_time,RMS_log1p,TKEO_log1p,WL_log1p,cluster_active_raw,cluster_active_smoothed
10682.0,11022.0,10852.0,1.007372556491297,0.015470572543411868,0.9468560308982696,1,1
10862.0,11202.0,11032.0,1.156040206994694,0.018080409869148013,0.9716983098089844,1,0
11042.0,11382.0,11212.0,1.0353580497221964,0.017437501692457034,1.104220040291164,1,0
11222.0,11562.0,11392.0,0.7782549438292885,0.01303069484451349,1.0104171399737318,1,0
11402.0,11742.0,11572.0,0.786496748919972,0.005928571169272314,0.5827560209640458,0,0
11582.0,11922.0,11752.0,0.7978191740437491,0.004566874009101288,0.4136280300535079,0,0
11762.0,12102.0,11932.0,0.813645682678612,0.004281090641506528,0.5153005783346112,0,0
11942.0,12282.0,12112.0,0.892807313831176,0.0053713355692243305,0.46110022248071963,0,0
12122.0,12462.0,12292.0,0.9142589054028516,0.003417567254159339,0.4374728914789769,0,0
12302.0,12642.0,12472.0,0.8504215723483814,0.004363564217728424,0.49063066619223233,0,0
12482.0,12822.0,12652.0,0.8201327388289613,0.0046308719359398984,0.545869635253229,0,0
12662.0,13002.0,12832.0,0.869280064859172,0.005398507310444146,0.6094111371166693,0,0
12842.0,13182.0,13012.0,0.8620765931856353,0.008496496549041293,0.7579757860028573,0,0
13022.0,13362.0,13192.0,0.8955149918016692,0.010061948610560825,0.6698744129418225,0,0
13202.0,13542.0,13372.0,0.9110759337814132,0.009635072146906875,0.7730421907936453,1,1
13382.0,13722.0,13552.0,0.8307353337923118,0.009811504410760827,0.834806708056468,1,1
13562.0,13902.0,13732.0,0.9123406404210752,0.008973920200109927,0.7559635671932174,1,1
13742.0,14082.0,13912.0,1.0637251523679225,0.013093251539009441,0.6846235898517713,1,1
13922.0,14262.0,14092.0,1.0910412271141323,0.014766895398245113,0.7559572718128849,1,1
14102.0,14442.0,14272.0,1.194342639961284,0.017347174668553823,0.8915470696208277,1,1
14282.0,14622.0,14452.0,1.2593046002543031,0.02540509553639643,0.8209413802596036,1,1
14462.0,14802.0,14632.0,1.125131051481339,0.021993422964225937,1.0534726686573277,1,1
14642.0,14982.0,14812.0,1.0211617721341804,0.008790714395338059,0.8493963224289872,1,1
14822.0,15162.0,14992.0,1.023856732936281,0.013331411428355911,0.7746632125507084,1,1
15002.0,15342.0,15172.0,0.9042314154044974,0.013247406441378274,0.8792001666459333,1,1
15182.0,15522.0,15352.0,0.6852913255094732,0.005713092552051582,0.6717429634081336,0,1
15362.0,15702.0,15532.0,0.5890026108271169,0.0017715772075225567,0.3557693773551343,0,1
15542.0,15882.0,15712.0,0.6107715756288022,0.0023141816215681947,0.4204780770755299,0,1
15722.0,16062.0,15892.0,0.6984723023622377,0.00674922319376377,0.7843691940253152,0,1
15902.0,16242.0,16072.0,1.0542206363229152,0.024224480483384228,1.192864425816054,1,1
16082.0,16422.0,16252.0,1.2922871162394014,0.025836771389707577,1.0785193744872799,1,1
16262.0,16602.0,16432.0,1.2951900928847244,0.02617359857822137,1.1494221423150446,1,1
16442.0,16782.0,16612.0,1.2226532896315958,0.021557424243724994,1.17919054794399,1,1
16622.0,16962.0,16792.0,1.1668577537776819,0.013609132071126575,0.780607104146414,1,1
16802.0,17142.0,16972.0,1.0029385102164357,0.006621178395304992,0.6283615797427926,1,1
16982.0,17322.0,17152.0,0.9523718009419022,0.004458741744812937,0.7115829407770606,1,1
17162.0,17502.0,17332.0,1.1669819298356394,0.006165522151479218,1.026664427385559,1,1
17342.0,17682.0,17512.0,1.6232266146729373,0.0787800969246606,1.530485633594226,1,1
17522.0,17862.0,17692.0,1.8435434676251503,0.11351546600931617,1.3732084773603084,1,1
17702.0,18042.0,17872.0,1.6862752098718956,0.07739818191605813,1.498868088014356,1,1
17882.0,18222.0,18052.0,1.2529015902001595,0.015888878883270806,1.4263661691508744,1,1
18062.0,18402.0,18232.0,1.145153272430606,0.009299191198086712,0.7880690457204585,1,1
18242.0,18582.0,18412.0,1.1842322695254324,0.015494900533512282,0.8647883011180187,1,1
18422.0,18762.0,18592.0,1.0198781670068842,0.014567284826590534,1.0145815914425422,1,1
18602.0,18942.0,18772.0,0.7261598271576045,0.004883699013012096,0.678721480846248,0,0
18782.0,19122.0,18952.0,0.7078879770930433,0.00422860257541953,0.4908631054444286,0,0
18962.0,19302.0,19132.0,0.6807589033086383,0.002830105096625297,0.3956965361062098,0,0
19142.0,19482.0,19312.0,0.593481333284879,0.0026737736328020074,0.3935285490730183,0,0
19322.0,19662.0,19492.0,0.5823286013207493,0.0042145375633142355,0.559314775374073,0,0
19502.0,19842.0,19672.0,0.5086500885759453,0.0037647860207610036,0.613539358723748,0,0
19682.0,20022.0,19852.0,0.43054716717138347,0.0018638312035052656,0.4792446977810152,0,0
19862.0,20202.0,20032.0,0.4021891671543404,0.00046158130804679014,0.2823797433571703,0,0
20042.0,20382.0,20212.0,0.464494496826119,0.001356449758854853,0.4741506817781614,0,0
20222.0,20562.0,20392.0,0.6447974525066702,0.004805806114948598,0.5865476236801557,0,0
20402.0,20742.0,20572.0,0.6208973644347145,0.004419922323406267,0.6372801956999563,0,0
20582.0,20922.0,20752.0,0.44267734953743887,0.0026400702946889304,0.6781859914976631,0,0
20762.0,21102.0,20932.0,0.5336565103903208,0.003586489419835904,0.5465282182908825,0,0
20942.0,21282.0,21112.0,0.576088667887029,0.005225776226498818,0.6174353584292898,0,0
21122.0,21462.0,21292.0,0.6460472492762243,0.006508435201907332,0.8765513670458506,0,0
21302.0,21642.0,21472.0,0.8962262797740496,0.011514231829595904,0.9488456809207679,1,0
21482.0,21822.0,21652.0,1.0701437573567443,0.01611749583064953,0.6875425358474927,1,0
