pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,1.6775,2.3775,0.7,1.6775,0.875,,,0.36250000000000004
1,3.0775,3.2775,0.19999999999999973,3.0775,0.5,,,0.07499999999999996
2,7.6775,8.2775,0.5999999999999996,7.7775,0.75,0.09999999999999964,,0.33749999999999947
