pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,1.2625000000000002,1.8624999999999998,0.5999999999999996,1.4625,1.0,0.19999999999999973,,0.44374999999999987
1,2.0625,2.2625,0.20000000000000018,2.0625,0.5,,,0.08750000000000008
2,4.0625,4.7625,0.7000000000000002,4.0625,0.875,,,0.48749999999999993
3,6.9625,7.6625,0.6999999999999993,7.3625,0.75,0.39999999999999947,,0.36874999999999974
