channel,mean_act,std_act,median_act,mad_act,is_dead,rms_threshold
emg1,3.447526013397545,5.278659359037166,1.397387476386001,1.1333961166037994,0,5.045648323607295
emg2,4.541453618197,4.1079608901965985,3.311189422831176,1.99554541198451,0,8.482770201574528
emg3,4.761691099709017,5.291906071433454,2.9081426937169383,2.1189296950577123,0,7.312495382643686
emg4,2.77828941837791,3.088201302369518,1.8759520429145944,1.0825845164104118,0,4.135641357591421
emg5,2.829185971859362,3.2851234995998677,1.63351427435459,1.179153262787878,0,4.763918302622841
emg6,3.539823248492713,5.069611476798289,1.7642344473940694,1.2573366429583592,0,5.133832098706224
emg7,2.3941127824710384,3.810545801374037,1.0832268649439094,0.7798956374989838,0,3.2635708534795382
emg8,1.1739558703813653,1.3067394853916134,0.8484849502417409,0.5154382004719981,0,1.9194927511100803
