pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,1.2625000000000002,2.2625,1.0,1.2625000000000002,0.875,,,0.58125
1,4.0625,4.7625,0.7000000000000002,4.0625,0.875,,,0.4624999999999999
2,7.1625,7.6625,0.5,7.3625,0.75,0.20000000000000018,,0.2875000000000001
