start_time,end_time,center_time,RMS_log1p,TKEO_log1p,WL_log1p,cluster_active_raw,cluster_active_smoothed
47.0,387.0,217.0,0.34428263666587905,0.0005274840988702925,0.28550480591549404,0,0
227.0,567.0,397.0,0.35390618326998335,0.0004644123490062694,0.23667645284595104,0,0
407.0,747.0,577.0,0.2899778380590733,0.0004883847683303716,0.32859771746408617,0,0
587.0,927.0,757.0,0.29898573884651936,0.0004996767324541007,0.2583624367000525,0,0
767.0,1107.0,937.0,0.3493094621710665,0.0005859238935991246,0.29181197667952236,0,0
947.0,1287.0,1117.0,0.3304674680573246,0.0007690543924217192,0.30242273758674376,0,0
1127.0,1467.0,1297.0,0.3435590373885875,0.0006015331452192673,0.2890257671354059,0,0
1307.0,1647.0,1477.0,0.5129248025496018,0.00241311507863722,0.4762396758796663,0,0
1487.0,1827.0,1657.0,0.7364169798969609,0.004380007419378418,0.743287213976707,1,1
1667.0,2007.0,1837.0,0.9500588125123893,0.011277096447139168,0.7012555671906651,1,1
1847.0,2187.0,2017.0,0.9828903467650869,0.010283831411647383,0.6226627104407175,1,1
2027.0,2367.0,2197.0,0.8455117239667383,0.004618528735683288,0.5964523190952812,1,1
2207.0,2547.0,2377.0,0.8454179978485673,0.0041723213209790624,0.464132899825433,1,1
2387.0,2727.0,2557.0,0.9303845877797746,0.006306623402704515,0.44993620373195653,1,1
2567.0,2907.0,2737.0,0.9717317445440702,0.004503038715297816,0.38939656034264725,1,1
2747.0,3087.0,2917.0,1.0263921552923394,0.004491982780208147,0.3673128034675529,1,1
2927.0,3267.0,3097.0,1.0451554022381166,0.01022484344068507,0.5041005943586273,1,1
3107.0,3447.0,3277.0,1.0093193134267875,0.008664996078675163,0.5115953776886253,1,1
3287.0,3627.0,3457.0,0.8871781818386205,0.009360581343900573,0.7729063651194226,1,1
3467.0,3807.0,3637.0,0.6021630971241717,0.008541409460342366,0.8996167699793471,1,1
3647.0,3987.0,3817.0,0.3082071107799675,0.0007501484389010536,0.3813905877716455,0,1
3827.0,4167.0,3997.0,0.26130316059207115,0.0004835371723513471,0.19894596803656514,0,1
4007.0,4347.0,4177.0,0.3238111634998532,0.00147168858545382,0.42373587545010083,0,1
4187.0,4527.0,4357.0,0.57455128354989,0.0035792436969850853,0.6889051101221058,1,1
4367.0,4707.0,4537.0,0.7353412266882966,0.003857268700350876,0.6068886737930991,1,1
4547.0,4887.0,4717.0,0.7884088162226638,0.0036130317069566586,0.421418704435403,1,1
4727.0,5067.0,4897.0,0.909017961905416,0.00903361028027629,0.8230333527699384,1,1
4907.0,5247.0,5077.0,1.1059453302520403,0.009186520512528771,0.8102230144287913,1,1
5087.0,5427.0,5257.0,1.2107351679277858,0.014097890863484988,0.7793226309795472,1,1
5267.0,5607.0,5437.0,1.160376440597141,0.019961122437296436,0.8328317514275481,1,1
5447.0,5787.0,5617.0,0.8881433980722805,0.014018187488731763,1.0086782319755654,1,1
5627.0,5967.0,5797.0,0.3747861561226498,0.002257041233349508,0.7405111499076746,0,0
5807.0,6147.0,5977.0,0.19216162321806807,0.00017543758486728624,0.14941846027857825,0,0
5987.0,6327.0,6157.0,0.17661145952411245,0.00018355438858818143,0.17033250575752387,0,0
6167.0,6507.0,6337.0,0.3268405555696976,0.0011438698432240275,0.40095835936179913,0,0
6347.0,6687.0,6517.0,0.4777885686038979,0.0014011023482714483,0.4287597504026115,0,0
6527.0,6867.0,6697.0,0.5248069591476876,0.0020183356391654203,0.4034773594971476,0,0
6707.0,7047.0,6877.0,0.4949378857613224,0.002018323295004862,0.38285876579433414,0,0
6887.0,7227.0,7057.0,0.5482378118824854,0.0015342015348606807,0.54256574913209,0,0
7067.0,7407.0,7237.0,0.7665505619500591,0.006339797861757327,0.6209912021279997,1,1
7247.0,7587.0,7417.0,0.8865424336581652,0.00544824759754703,0.34672706506922424,1,1
7427.0,7767.0,7597.0,0.865612105991818,0.0037895007832540384,0.3168786767469097,1,1
7607.0,7947.0,7777.0,0.7675152193340031,0.004648788744597463,0.5664926548255095,1,1
7787.0,8127.0,7957.0,0.559183685228345,0.00326755283659826,0.7063034506329565,1,1
7967.0,8307.0,8137.0,0.2635296793380444,0.0007979217436294622,0.4355839278870147,0,1
8147.0,8487.0,8317.0,0.2410696838398302,0.0003119488668183604,0.2145856193771939,0,1
8327.0,8667.0,8497.0,0.2889132042829173,0.00039690600197284315,0.30947371166728666,0,1
8507.0,8847.0,8677.0,0.4197042674283177,0.0008142463707264048,0.41562641274562245,0,1
8687.0,9027.0,8857.0,0.6444609755879044,0.0023470453008927416,0.5873467182596038,1,1
8867.0,9207.0,9037.0,0.9013946884676457,0.005740251252163564,0.7596149669300545,1,1
9047.0,9387.0,9217.0,1.0213440642869447,0.006953814317413212,0.6058554563838442,1,1
9227.0,9567.0,9397.0,1.0157179360958262,0.008895597025538517,0.7076255418535919,1,1
9407.0,9747.0,9577.0,1.0543942818765957,0.009135652532951873,0.7843235969546466,1,1
9587.0,9927.0,9757.0,1.0709897743132268,0.010165291627854322,0.6375045632931738,1,1
9767.0,10107.0,9937.0,1.0047924517894127,0.006672497011268984,0.44833139562435603,1,1
9947.0,10287.0,10117.0,0.9101264640051849,0.004095156935736916,0.42467974310654105,1,1
10127.0,10467.0,10297.0,0.7673346669596561,0.005227194608320839,0.619235035285737,1,1
10307.0,10647.0,10477.0,0.5672269674254018,0.002616258730409363,0.5775196493597589,1,1
10487.0,10827.0,10657.0,0.3880400002805345,0.0007330597618786522,0.28363249760536746,0,1
10667.0,11007.0,10837.0,0.2665052481548817,0.0002835634601266498,0.2580690007235859,0,1
10847.0,11187.0,11017.0,0.21977710522501334,0.00022633447429306957,0.34254008593113605,0,1
11027.0,11367.0,11197.0,0.4111100016068829,0.0009873508876033594,0.50182245591666,0,1
11207.0,11547.0,11377.0,0.8443119486157049,0.011558061443928012,0.9384983555522186,1,1
11387.0,11727.0,11557.0,1.1008781035594688,0.014635989523050659,0.8346368559921142,1,1
11567.0,11907.0,11737.0,1.1496901695051718,0.014301775247196894,0.6444698370247944,1,1
11747.0,12087.0,11917.0,1.1431065288705313,0.011866759594672767,0.7279634422679728,1,1
11927.0,12267.0,12097.0,1.219067499556528,0.011573926022438522,0.5972895312040866,1,1
12107.0,12447.0,12277.0,1.261060694517555,0.015736061032388452,0.556218937756794,1,1
12287.0,12627.0,12457.0,1.1020672112372862,0.016448284769280133,1.018993786263863,1,1
12467.0,12807.0,12637.0,0.8811263380536422,0.005679279796839429,0.983096301772401,1,1
12647.0,12987.0,12817.0,0.9336675219534437,0.0056697637391838855,0.5955547450288009,1,1
12827.0,13167.0,12997.0,0.8579741424661519,0.004884615051935259,0.7732887471001119,1,1
13007.0,13347.0,13177.0,0.5925201139653752,0.0023875364564425357,0.7456043353885147,1,1
13187.0,13527.0,13357.0,0.6746571127121522,0.004411504713597958,0.7239023558652041,1,1
13367.0,13707.0,13537.0,0.8787651051733945,0.007103617156281917,0.6184222667658618,1,1
13547.0,13887.0,13717.0,0.871198151821879,0.00518027395948738,0.5624707258696009,1,1
13727.0,14067.0,13897.0,0.8773060484723977,0.006931146149274089,0.7932287480178087,1,1
13907.0,14247.0,14077.0,1.0573476126682364,0.00883671489129098,0.7446264103592619,1,1
14087.0,14427.0,14257.0,1.09862322296579,0.009666898539964787,0.593948668657131,1,1
14267.0,14607.0,14437.0,0.9588743190561924,0.01069057348446576,0.8053511856493208,1,1
14447.0,14787.0,14617.0,0.6981091515205113,0.003950427439279671,0.7670601152991471,1,1
14627.0,14967.0,14797.0,0.36924562756550955,0.0007854276413998607,0.48499225050660527,0,0
14807.0,15147.0,14977.0,0.22783721991502576,0.0004364502091549034,0.2695655264132237,0,0
14987.0,15327.0,15157.0,0.19421713066355703,0.0002564798658451936,0.16319309202038346,0,0
15167.0,15507.0,15337.0,0.1483487354339122,0.0002042541355872339,0.1510987250084697,0,0
15347.0,15687.0,15517.0,0.10116617054303766,9.700787743060246e-05,0.09630557488436658,0,0
15527.0,15867.0,15697.0,0.1415925585909309,0.0002078030337710215,0.2514667692550085,0,0
15707.0,16047.0,15877.0,0.2770358515379212,0.0005193711779405044,0.32966735240534356,0,0
15887.0,16227.0,16057.0,0.3058226774133187,0.000536719643686025,0.29587229484648603,0,0
16067.0,16407.0,16237.0,0.22115284492521833,0.00033789424435980386,0.2922468991001702,0,0
16247.0,16587.0,16417.0,0.1534258675523029,0.00022258447374671624,0.21380722552683784,0,0
16427.0,16767.0,16597.0,0.11003555672955327,0.00011072644944159873,0.12498887573234041,0,0
16607.0,16947.0,16777.0,0.07411759000862134,3.857427420189989e-05,0.14660881085254118,0,0
16787.0,17127.0,16957.0,0.18195062055572953,0.00022622508967651972,0.22231722346033536,0,0
16967.0,17307.0,17137.0,0.24571176510759501,0.0003288490621364722,0.17427602370020767,0,0
17147.0,17487.0,17317.0,0.26920498732935927,0.0003689610037284883,0.15004486676113254,0,0
17327.0,17667.0,17497.0,0.2712700708843458,0.000315344568526932,0.12627016684320164,0,0
17507.0,17847.0,17677.0,0.2652395069875361,0.0002166475614433381,0.18204620990933834,0,0
17687.0,18027.0,17857.0,0.28632938271625097,0.00034799031984448337,0.18719741702869114,0,0
17867.0,18207.0,18037.0,0.3140741949170106,0.00047209691566189264,0.3546347066889654,0,0
18047.0,18387.0,18217.0,0.4063642838469101,0.0005897752851909873,0.3155875003569457,0,0
