t_center,rms_emg1,rms_emg2,rms_emg3,rms_emg4,rms_emg5,rms_emg6,rms_emg7,rms_emg8,mean_z_emg1,mean_z_emg2,mean_z_emg3,mean_z_emg4,mean_z_emg5,mean_z_emg6,mean_z_emg7,mean_z_emg8,channel_count,frac_active,global_active
0.1625,1.2929599723954104,4.9752944596347,1.1025666462081396,1.3279646765820876,1.5510861965502605,2.0631650350058606,1.3084614559297918,1.3260946156800009,-1.0098652370428038,-0.620386709318054,-0.9593457821367559,-0.9253203337001067,-0.8468649227855574,-0.8552565191115812,-1.0422445746335167,-0.9797387024785752,0,0.0,0
0.2625,1.4160007087057647,2.429562914118708,1.0368394849355689,1.1216131979132207,1.1559016674815081,2.3182783575714616,1.140238693711492,0.9869953504000988,-0.9975248754817231,-0.9537182055441822,-0.9584011914005045,-0.9560255268851141,-0.9162957246154355,-0.8360392401464116,-1.0583608227172103,-1.0250150184492928,0,0.0,0
0.36250000000000004,1.0489171954143153,1.821843418258187,1.6485488607496117,0.858804888231062,1.0387596357894129,2.300965086908687,1.3921812864790735,1.2499521514214345,-1.0226179838689529,-1.038598306242553,-0.8816063186280222,-0.9948168312576445,-0.9582160296771582,-0.7994823610255236,-1.0235826229145066,-0.9789008590635453,0,0.0,0
0.4625,1.5636916798659788,2.6541904281538615,1.750517508319284,1.1127308588198015,1.5362295672596067,1.5433976360050305,1.8060122245471464,1.3535187152686576,-1.0013209539826184,-0.9051225008366554,-0.8746338719087317,-0.9589420323010258,-0.8589419475696591,-0.9000499784844694,-0.982496626174074,-0.968964131882867,0,0.0,0
0.5625,2.454651734635264,2.269071995791086,1.2641493419876855,1.0017866566665485,2.0051925370683636,1.899676527998078,2.7803420082888097,1.2370469989030304,-0.9396268283175426,-0.9737505768654131,-0.9460365825649854,-0.9627195357743641,-0.7173379252630642,-0.8563390300651943,-0.9018665112646602,-0.9868745160500757,0,0.0,0
0.6625,3.173336306565349,1.7537984583920692,1.0749867807368751,2.2312434282571605,1.784704640107767,1.4274181463233642,3.307305043292463,1.872347950759889,-0.8938061170078393,-1.012166942672562,-0.966788319144703,-0.8239024787143763,-0.7805466926323777,-0.9581466720363584,-0.8324221679342392,-0.9052910698103155,0,0.0,0
0.7625,3.814743729064528,2.3601335259608263,2.180402019409579,3.308934712009247,1.5474156919873392,0.9252592231646537,4.086284020631153,3.354097089736318,-0.8435860668643949,-0.8809325140076819,-0.8502128684042767,-0.6667728095761813,-0.829117873185583,-1.0101783142769,-0.7564359137582539,-0.6727086970995657,0,0.0,0
0.8625,5.1637631646196205,3.3776725330270567,7.053276018986924,3.529831831258853,2.133998042336144,1.3423966466946948,5.756785471159001,4.097456832410638,-0.7709700112243029,-0.7272707300560057,-0.3025978380364142,-0.6407562535265103,-0.6758508519222679,-0.9250184663802754,-0.6130408803756336,-0.4993731537546301,0,0.0,0
0.9625,5.514052377034688,4.446489744758795,7.026610905163817,2.943656450518033,2.0309251932209644,1.4220214628951762,7.050409391894182,4.550354585331742,-0.7784183635407942,-0.5174029732068689,-0.29681343762820406,-0.7249317933454694,-0.7379342788396498,-0.9152992269924379,-0.495019667688746,-0.47437386606473403,0,0.0,0
1.0625,13.84900293592228,7.4195630084937365,3.9141069122255447,3.859638777013416,2.714151064413509,3.7973388212747885,8.406342064837787,6.433873766110465,-0.5169211864024327,-0.12446322566570106,-0.570962011114133,-0.6308195567010998,-0.700765079270539,-0.6599095460531658,-0.3499980438351913,-0.3182119870459476,0,0.0,0
