channel,mean_act,std_act,median_act,mad_act,is_dead,rms_threshold
emg1,2.1789549495835483,2.8069418255603313,1.090342886572309,0.8079585329146164,0,2.6376017960273663
emg2,4.879637207342713,6.934865155274229,2.2995352224032084,1.6782703930056007,0,6.221169148374592
emg3,2.7836907922172096,3.4507281330906,1.4704240021749269,1.0323115843726045,0,4.045995665631548
emg4,1.7473774266894315,1.6522332792944328,1.350570037982837,0.8150218333738765,0,2.8564451236043458
emg5,2.0507656484465886,1.540635220819128,1.7276570918961989,1.0475168325058637,0,3.1095645235291602
emg6,5.762316366107479,5.711189686523147,3.8055061210430754,2.4767331349814485,0,11.465688731488298
emg7,2.8519125912644787,3.151852280644969,1.800698862588266,1.3045752983232581,0,5.349959824095658
emg8,1.8224860659583735,2.0720057501488607,1.1421551420448621,0.7930338725244014,0,2.8713126325309566
