t_center,mean_z_emg1,mean_z_emg2,mean_z_emg3,mean_z_emg4,mean_z_emg5,mean_z_emg6,mean_z_emg7,mean_z_emg8,channel_count,frac_active,global_active
0.118,-1.1213195095365953,-1.1312774740271967,-1.4492887895913842,-0.8252822838709828,-1.1827001038421783,-1.2049456544978001,-1.450171419431354,-1.0556182131466045,0,0.0,0
0.178,-1.1145886014113044,-0.6836284604546199,-1.2991391040337186,-0.023841938517608918,-1.1852950140335927,-1.0477810392078064,-1.3974754069973903,-0.5768771499168399,0,0.0,0
0.238,-1.3168264010099209,-0.5877148210758519,-1.0587381034878776,-0.11209101828241637,-1.0658388505665128,-0.606981702336192,-0.8128044910639983,-0.4391177288218688,0,0.0,0
0.298,-1.2857695059668524,-0.8840891349804321,-0.7797100574725082,-0.7574476919801043,-0.8755284472430606,-0.27656154543354594,-0.2593424665074124,-0.5591094166013931,0,0.0,0
0.358,-0.8309358770012484,-0.9802618461266009,-0.40187023218659296,-0.61968984156748,-0.9304291858774069,-0.4789689377024164,-0.6819158879335955,-0.5053092137235408,0,0.0,0
0.418,-0.1538680935395075,-0.5902126331138442,-0.12906026571821796,-0.5827484239875971,-0.850187422469332,-0.8504757509371711,-1.3198311905129276,-0.2811746374311203,0,0.0,0
0.478,-0.08818647414768503,-0.29320732065248695,-0.5260710223649063,-1.065160536967827,-0.47023249554933305,-0.8895552124309787,-1.3701128137260719,-0.48034271522529837,0,0.0,0
0.538,-0.555629824060291,-0.2062461232692362,-0.97638913558045,-1.0129532989204615,-0.6579237135214576,-0.780846496215771,-0.8860698441366126,-1.1566686558909334,0,0.0,0
0.5980000000000001,-0.686400073650443,-0.11611103217756984,-0.6003954648263934,-0.7269839765354807,-1.1178602950561651,-0.8470055893893765,-0.47242716657842715,-1.3882546115646512,0,0.0,0
0.6579999999999999,-0.7045032761991227,-0.15805018548250246,-0.09180559122779854,-0.667289224852159,-0.9700653478483988,-0.8026914118009892,-0.6705470432065215,-0.686214314810877,0,0.0,0
0.718,-0.43594025973976885,-0.5467675038924059,-0.24268830424457502,-0.5239958261863189,-0.32180965286901586,-0.7421658907392419,-0.7685387088427637,-0.034402909117747855,0,0.0,0
0.778,-0.20710806919430194,-1.2466717408406365,-0.3182252289707756,-0.42645977952367625,0.2221606309030788,-0.7876279928395761,-0.8399960289290203,-0.5180425582097559,0,0.0,0
0.8380000000000001,-0.8568090854763201,-1.6097202240193766,-0.209381519208326,-0.189735465331479,0.2531908152622542,-0.6231957074330963,-1.144824542353316,-1.53490689787057,0,0.0,0
0.8979999999999999,-0.9568861428943025,-0.9512998184555711,-0.1034999161465077,0.22299181286369993,-0.08729802635466931,-0.5046984424955422,-0.6394318580888025,-1.737045970734921,0,0.0,0
0.958,1.8491211032794854,1.3008427168124543,1.0186278202435897,1.1482346173161084,0.4370255660476558,0.35522064798710923,1.712777447137712,0.7461071638680415,0,0.0,0
1.018,5.2458038787829535,3.5707139817510387,2.378788279738708,2.3852992907477444,2.2231846328175107,3.057537598911068,5.6056908690145555,4.746002496865674,8,1.0,1
1.0779999999999998,4.683347076579273,3.067677111562505,1.8444074707669003,2.469708685032892,2.977154032821849,4.952285467335811,6.330093696636094,4.762357055239256,7,0.875,1
1.138,2.077719079697886,1.1571895847171214,0.3344894331219915,1.5452800286556192,2.14230070621122,3.7472708522719507,2.9440933983036213,1.5030144249326896,4,0.5,1
1.198,0.6169968944623653,0.40589012889582915,0.3956086636193499,1.2685435079362712,1.3291660909173872,1.8547452935047295,0.848684755827592,0.09139812324652243,0,0.0,0
1.258,0.3234110283458077,0.7277409383001304,1.193706916010283,1.44441526687824,0.8388083948421751,1.0620808733127989,1.3093806289467065,0.636507819759388,0,0.0,0
1.318,0.668556570947512,0.901512771681462,0.5192168686793209,0.6250670462107152,0.16693544772812788,0.9621904995251085,1.8930165801337242,1.371570496823657,0,0.0,0
1.3780000000000001,0.6376513299628334,0.28724901360336985,-0.8562783230100037,-0.32580993229179755,-0.39588730685999957,0.8703025055511722,1.1460602460553535,1.039797252660921,0,0.0,0
1.4380000000000002,-0.4801615860861472,-0.4923880029931041,-1.004803254714761,-0.5643790383777609,-0.6838244996817134,0.3148577796128951,-0.37951716138292896,-0.31981377767583835,0,0.0,0
1.498,-1.475807125080139,-0.8836522155835905,-0.24404431553664754,-0.7294251127552273,-0.9356971831427399,-0.39309001194787324,-1.332131299254954,-1.0219192810384954,0,0.0,0
1.5579999999999998,-0.9948471493917338,-0.818797204513777,0.004844445520148742,-0.9675036456742121,-0.9209788499783448,-0.7465524712796606,-1.4045688379950416,-0.4496265065648324,0,0.0,0
1.6179999999999999,-0.016020474454528113,-0.48796830247545503,-0.3899315249228397,-1.392652075003796,-0.9275365513334597,-0.769019457679959,-1.1557978759041958,0.8385010335727867,0,0.0,0
1.678,0.08809197525698881,-0.5021004866452415,-0.5216398418108942,-1.587979470658446,-0.9873735270009458,-0.6064790868722477,-0.8973020026268669,1.3308758057690127,0,0.0,0
1.738,-0.18603090627489197,-0.6751559468554346,-0.35333357502264856,-1.2427776925684615,-0.9492568380462728,-0.2662314386592158,-0.7895436596411266,0.48604609349001815,0,0.0,0
1.798,0.21558440510231544,0.08282783490754216,0.3499717843956052,-0.6127146171400121,-0.8244463056753477,0.19844410053286268,-0.6091132803110416,0.19286056942430493,0,0.0,0
1.858,0.6854740198499104,0.9726050695429388,1.2422150123125133,0.31335540218976377,-0.44437542719597595,0.10242828344351489,-0.5029774060677424,0.7856368220838509,0,0.0,0
1.9180000000000001,0.404160601231113,1.194548627171555,0.9757622139477866,0.975790620457913,-0.06574501276394613,-0.5317590466135554,-0.3911738340521138,0.6744656026652419,0,0.0,0
1.978,0.28778336809750954,1.2991892288866265,0.1250548566945132,0.6076034680313595,0.12363909114828499,-0.7162770765167908,0.4388430995985271,0.5089074665051015,0,0.0,0
2.0380000000000003,0.7493222409934251,1.512398135871675,0.6646269282859804,0.346647641506211,0.47107469512614886,-0.2715788496608135,1.1312004562434304,0.874306368723493,0,0.0,0
2.098,0.293061534225526,1.7995479755756956,2.479892643526318,1.6595445106369018,1.4471744843002803,0.7107321587989756,0.7992847574869826,0.3184868375965714,1,0.125,0
2.1580000000000004,-0.04108918284505895,1.918888939182023,3.0161278909957914,2.9930159672028496,3.013134501832124,1.96021920047834,0.3824569404679001,0.07753841046698091,4,0.5,1
2.218,2.309669189532585,2.694581590878584,2.58487456341884,3.0283796912021153,3.7296508582386534,2.7733301167890683,0.2763330924732617,2.202161229017694,7,0.875,1
2.278,5.490350075051329,3.734530914045337,2.9293612241164992,3.033615693575324,3.5896818797041417,3.9979891336235056,1.5014523582941506,5.102092487648288,7,0.875,1
2.338,5.606670119273081,4.417483803667502,3.768266336876369,3.30147897205711,3.582846881865878,5.399407988709011,2.9839664280907954,5.982252630008829,8,1.0,1
2.3979999999999997,2.9385440601290793,3.8622913200811517,3.2456851628616867,2.48237509236316,2.4473755458190642,4.1368383614846,1.8564303226733998,3.9531572656360177,7,0.875,1
2.458,0.9519746388117638,1.0812398794370246,0.9051147467904249,1.3770285649635696,1.421725173633096,1.9620176489687957,0.5698635184400827,1.4469740548535868,1,0.125,0
2.518,-0.11681476671036774,-0.9833082611543768,-0.7379052926950417,0.8960600962190383,2.089062624396551,2.6749541690629304,1.1004040263038706,0.6151713769369365,2,0.25,0
2.5780000000000003,-1.3080667665438834,-1.0160191050480425,-0.5705725614176669,-0.18098690603593912,2.088593716914587,4.061166826825021,1.357138313119969,0.20434090004250663,2,0.25,0
2.638,-1.1293536839303229,-0.4539869468664617,0.3990789498982841,-0.508571525641487,1.3861101387570696,4.046299105651828,1.9230882814961447,0.44316866281565187,1,0.125,0
2.698,1.1024470889982176,0.8745790867883169,1.932160040619843,1.5242896637272825,2.1864074720720046,4.411851372439467,4.460402808241645,2.6506479088881747,4,0.5,1
2.758,3.720438123959928,2.580649892449849,3.5063730940977087,4.069770334264592,4.0684317849805955,5.536935462582361,6.473883118565381,5.267956228520474,8,1.0,1
2.818,5.457422286112032,4.023195914695083,3.5638801395672406,5.883177878469081,6.285043854649914,8.023408060388071,7.4472969390637465,7.795629705972158,8,1.0,1
2.878,5.255715931226914,4.171139156091059,2.245310427758169,5.549785632480571,6.5799631756568635,8.656333890916637,7.349468994802373,8.323868251655847,8,1.0,1
2.9379999999999997,2.0673348146166757,1.7065489490377261,0.4859600586312974,2.5440164479613325,4.093514875186003,5.183133634447871,4.780381972808953,4.172049158679168,6,0.75,1
2.998,-1.0537474764680048,-0.6257874621312683,-0.6668200328514923,0.10274616550814393,1.651492463922808,1.7367678997089604,1.9605857864017773,-0.14741876734433051,0,0.0,0
3.058,-1.7567776156924062,-0.9987596623352756,-0.9005582716117662,-1.0973833138725968,-0.010007480754657664,-0.1977721352824476,0.3620270410948819,-1.2843953308184546,0,0.0,0
3.1180000000000003,-1.0933280500723368,-1.055328642684198,-0.7687885736988233,-1.874934265781729,-1.1166510252180082,-1.1034110641177224,0.032747523188287594,-0.9507771903690881,0,0.0,0
3.178,-0.6665874610950024,-1.274424941077975,-0.6938361505000787,-1.8140245741140657,-1.37987841384399,-1.341275213841077,0.2103598781111675,-0.537334104162623,0,0.0,0
3.238,-1.072985047738457,-1.061770651192309,-0.7019632957657717,-1.2927298327161736,-1.1573505413833047,-1.3312130516988454,-0.27327068771894425,-0.6720909007731034,0,0.0,0
3.298,-1.48446139722021,-0.795899429471857,-0.5195182814958054,-1.017364277457199,-1.0847975243402204,-1.1133517917712485,-0.8386891012721952,-1.1794692606007204,0,0.0,0
3.3579999999999997,-1.388510296015017,-0.5797972914757262,-0.6979920197695679,-1.36343621990481,-0.9610163476334311,-1.0075607394211117,-0.8668079727702462,-1.2590034678787763,0,0.0,0
3.418,-0.885746357540731,0.1337489005618905,-1.1600424603648622,-1.3330731310269421,-0.41657502259889795,-1.044278349590663,-0.9471854775205385,-0.6261692614045161,0,0.0,0
3.4779999999999998,-0.5512187279795008,0.09922468050376816,-1.2217702220740085,-0.3588637371720576,-0.10805549908058591,-0.8718821020107774,-1.0897698501958244,-0.3234878794526364,0,0.0,0
3.5380000000000003,-0.3626687235267268,-0.7316779022487876,-1.111705567320999,0.46268986377239996,-0.3791451371780788,-0.33554731614924477,-0.9201316392307896,-0.5595981159844515,0,0.0,0
3.598,-0.3236061714331746,-0.8004141845137975,-1.2466382678085657,0.2569867841443971,-0.4884166121427642,0.13674566871335825,-0.9268642378686985,-0.635315101915548,0,0.0,0
3.6580000000000004,-0.7628206221373102,-0.8155777977247123,-1.627736462318466,-0.537505009038523,-0.24115735840533073,-0.12016714334505667,-0.748720606500473,-0.854808817185269,0,0.0,0
3.718,-1.0167674536195845,-1.0717608075124094,-1.5059003000810562,-0.7326239972498853,-0.27978832810290477,-0.8235060103606008,-0.36577922916331645,-1.2354485913919024,0,0.0,0
3.778,-0.2778196227523973,-0.44497422620253824,-0.2154551756602089,-0.28009964516490915,-0.45131246171315165,-1.0404631895135867,-0.5825051200841663,-0.9084546004551428,0,0.0,0
3.838,0.3288857162946822,0.26724336047380165,0.7357984938561399,-0.31101356903419686,-0.4346742649411424,-0.7950156708110567,-0.7385842010478862,-0.31623388980697004,0,0.0,0
