t_center,rms_emg1,rms_emg2,rms_emg3,rms_emg4,rms_emg5,rms_emg6,rms_emg7,rms_emg8,mean_z_emg1,mean_z_emg2,mean_z_emg3,mean_z_emg4,mean_z_emg5,mean_z_emg6,mean_z_emg7,mean_z_emg8,channel_count,frac_active,global_active
0.142,0.56613324917603,0.5183882402685699,1.8094355755955147,0.780821139162111,2.299152460605232,0.5556183831325229,1.047523483276444,1.2325575001541056,-0.09654503388226363,0.25976749056913506,9.2322113954688,0.34744367570501944,9.219969904789707,-0.9838416110839259,2.967171707378291,4.409200619539776,4,0.5,1
0.242,0.5938549666399439,0.5114045940374786,1.382869866239225,0.6618332122237657,2.306456255384666,0.4824568330737102,0.873570701638911,1.0796679495891173,0.1795481558547453,0.2345402412456254,4.575595528043177,-0.2539515399704107,9.53508269722913,-1.5696474725337213,1.5725065236644369,3.5905833800588995,3,0.375,0
0.34199999999999997,0.7416872930395303,0.6403395277577342,0.6822408108719974,0.712472640377126,1.399957983831159,0.5708832120816996,0.934299173797599,0.7862614900586165,1.2197993964101657,0.9328870611227101,0.14433311738295043,0.06520270334044913,3.026915503058955,-1.0477946037182329,1.8575092036180707,1.3955264424515312,4,0.5,1
0.442,0.7981377968966179,0.803245421654587,0.8578904529047798,0.8702802902963549,0.6052638118643892,1.0187357995127237,1.1544639824869747,0.5959616062805888,1.6501713850069355,2.3177892784421585,1.70817019506549,0.9194802177924487,-0.588091401842334,3.49387912922361,3.7131815341808605,0.0028650895301825683,5,0.625,1
0.542,0.6111723648528006,0.6305421817756033,0.7364418477788902,0.7723738798901557,0.9510547318579413,1.0255749163617716,0.8310338316809973,0.5965109032118039,0.10065469203065958,0.9424895195068036,0.6466727086648497,0.25743675534380517,1.5397956960430772,3.7085320864376294,1.269018530319067,0.03808651737673602,2,0.25,0
0.642,0.5682470348994012,0.46014523804726587,0.4953356583255628,0.44998624211934957,0.9506360682481199,0.6924460480879868,0.5073042315073029,0.7826134662619889,-0.1253919629852772,-0.03322848474744856,-0.838444002032321,-1.3208998489821948,1.7548050815736211,0.6178759270217556,-0.40456466321069834,1.3979120487070464,2,0.25,0
0.742,0.5910609738845242,0.45244762075187833,0.7341002999817382,0.6808763351278373,0.6637228152498326,0.6192782846725972,0.5545960149193412,0.7739702262059014,0.08646464041936612,-0.18292046142246626,0.8826228385572676,-0.4010564537904978,0.23542238539687696,0.047298918383121405,-0.0678104425890412,1.2803758807908394,0,0.0,0
0.8420000000000001,0.5284026763326684,0.3283746546443386,0.7571661490890319,0.8535474705737036,0.6372023133572522,0.6388696392800673,0.5642863599170486,0.5409984096677216,-0.3580892046115759,-1.163714945375252,1.0540739629295244,0.7791868241502681,0.10093824256354289,0.24859652306862925,-0.0016008312271055133,-0.46174124539590855,0,0.0,0
0.942,0.4504432079825725,0.35565046189463506,0.5329269215634378,0.673704488814814,0.71895984160849,0.6712553065034759,0.4983288552946542,0.6613329364911488,-1.0748448125714625,-0.9249257174175083,-0.6820952724220491,-0.21347770045329492,0.571146370822462,0.5828334134268489,-0.5299484775521445,0.3222560722439064,0,0.0,0
1.042,0.3484458727490098,0.44172963158975415,0.5624895242535984,0.4030691882477802,0.6901955032808653,0.6227824939959119,0.484980265335682,0.8759531365936777,-1.752634216691702,-0.14824787104685405,-0.41484062545930184,-1.6160895350394537,0.3866818337173075,0.06730992249792109,-0.6464572420036239,2.16946217656965,1,0.125,0
1.142,0.545031338218687,0.5336148411716005,0.8011905966784665,0.32190031373514705,0.5324038572598196,0.6160825629534349,0.5730785022882249,0.7502420282525037,-0.3687334251923,0.3951079511898309,1.3732119367606457,-1.965750585827471,-0.5526837481541256,0.004896251917550015,0.014290216560673452,0.8196466830277191,1,0.125,0
1.242,0.6658469636445207,0.7396430840990944,0.6940949616908597,0.48848768717515056,0.5634078970628028,0.6764999266522046,0.7464660717961996,0.4511735872394452,0.7344438789738691,1.8650718253736358,0.05989932636109162,-1.1398624130384554,-0.49326565734565325,0.6357373369997033,1.1420390768378001,-1.436764232882697,0,0.0,0
1.342,0.5440529429496209,0.7465928027155287,0.4778721472805229,0.7023005349415987,0.704726601639054,0.6700889437595651,0.6570702250255402,0.567177556436228,-0.4292365031199024,1.9768454526778911,-1.1417992102724486,0.010429619233436526,0.32546096559825066,0.5708123354844001,0.18309410922793573,-0.4971065090988985,0,0.0,0
1.442,0.43302444217968566,0.5227608711046478,0.544723328665018,0.8174873952762761,0.6155567080855555,0.6230651239717477,0.39393332227854483,0.6659519702393182,-1.2878404560183572,0.294387928452424,-0.43934280480522814,0.6779266571016657,-0.20414142173761202,0.08973564327883765,-1.2502951919644683,0.5887638268125587,0,0.0,0
1.542,0.8100065416911085,0.6065926131505057,0.5094983466808574,0.8321382659639569,0.43980537983011764,0.608979940943504,0.5239234779791566,0.6166808785384678,1.3034420727003564,0.7103573996645155,-0.6908384246351718,0.7723220488081439,-1.055160045870023,-0.043133655894463455,-0.3539056324726847,0.20466703534579606,1,0.125,0
1.642,0.84005972115189,0.9523988921125031,0.6017760097133203,0.7456604450155077,0.4699211947784884,0.5086627381592004,0.8513246742211897,0.6912502073406757,1.6681274013484706,3.3218153838331985,0.015943273165888915,0.2448800419046889,-0.8825430266467988,-1.4119836237205732,1.6938109169271776,0.7188083167660252,2,0.25,0
1.742,0.47974707229175845,1.0849288141883873,0.7025547094540073,0.7242567226984171,0.5512690480077528,0.29564748621666,0.8617425872505668,0.6620470451152058,-0.9326520716454348,4.430354655248008,0.7427634428812268,0.07865443210221566,-0.43055736526229527,-3.5874449712430554,1.7677760481501672,0.4760521619267811,1,0.125,0
1.842,0.5585835764054726,0.8199049028827278,0.7903116464684883,1.0620503307406257,0.8141785330564464,0.36006296296381823,0.9345262713168496,0.5253845155429184,-0.34568036685483555,2.072104271878733,1.3849288826134818,1.7849561670994334,0.9418748265960399,-2.887250890143064,2.164783381612496,-0.5235785888718468,4,0.5,1
1.942,0.6541967851570536,0.5958963351843826,0.751259813033011,1.0873835425902705,1.0393413411546657,0.6389265023441296,0.8970701165533532,0.4590130606031773,0.5077164108366222,0.7757778140161627,1.124328889779584,2.0135856296094605,2.395054682405786,0.008100698974176933,1.7606745327905735,-1.058446351552889,3,0.375,0
2.042,0.5316399636799662,0.841104307446404,0.6415723712337117,0.9147348733852719,0.8642951407156881,0.6690469582948165,0.4283188965032611,0.4789283607877203,-0.44908582129997876,2.552277726563951,0.34717381149489157,1.192946809200805,1.1399295765410442,0.21623243022771285,-1.0270665444601517,-0.8751741897214883,2,0.25,0
2.1420000000000003,0.5666637921266918,0.9542748346512625,0.6672151871982595,0.8728613519559911,0.7040348835978429,0.4404911245164352,0.5213768547456771,0.5014135549985339,-0.13666126942687523,3.3703327481042598,0.5444525591948515,0.9568659449753317,0.36399197619917156,-2.077864546765727,-0.5688934723059499,-0.6754054285743619,2,0.25,0
2.242,0.712988891540953,0.703516828581488,0.6196758313645261,0.6505632040190498,0.7551541542611642,0.44412570794483547,0.8178373531050999,0.43036677126257566,1.0425604832969322,0.9520901478013979,0.12444736057085581,-0.2846880827785797,0.6989255679043437,-1.9603312144198646,1.4863086961641738,-1.217394092822094,1,0.125,0
2.3419999999999996,0.5643977135629703,0.29266077863672824,0.4771265018635925,0.5305688790471681,0.5116985771531258,0.730645364959427,0.711579590591175,0.49339444649523245,-0.5603638400614069,-1.3785959981673868,-0.9779242010077784,-0.8634637751005991,-0.9414571077020316,0.8617094511615425,0.39678189464852365,-0.786782010540474,1,0.125,0
2.442,0.5185015226660751,0.316604679833072,0.585992521906159,0.709258887486971,0.3972405062620978,0.7447176769703462,0.48026402087051756,0.6512693046045058,-0.8522927443772119,-1.1933920848136736,-0.2880508347585824,0.031048375943255845,-1.4261821518546665,1.1335829612917134,-0.8817459960052476,0.44113898657767264,1,0.125,0
2.542,0.6266114497925142,0.2907329643919677,0.6985752537263005,0.6843880009583302,0.558877156568222,0.6561720650710989,0.6484317736092109,0.637163601247044,0.32321020673459777,-1.3906140541613665,0.7358521831721847,-0.16872430045426923,-0.3905685593978347,0.3287296949743067,0.4502695528311298,0.32670125392604316,0,0.0,0
2.6420000000000003,0.613617485499507,0.29560680662610067,0.6435795848896082,0.4150602646616457,0.6143291062782485,0.7081457583305574,0.6420965948991384,0.4529938052770065,0.2901554653773054,-1.2854977283032658,0.33527512715300223,-1.5140574941679321,-0.09148324795273696,0.898479401617017,0.49404358372492324,-1.1326011694186633,1,0.125,0
2.742,0.6206015539000165,0.40264024959487243,0.5412355824481402,0.3629842934801141,0.44258733165097364,0.6003822335279487,0.49444114932818994,0.4623881611830755,0.3613016614971811,-0.45032421984730525,-0.5631968704313809,-1.7355634790031935,-1.608783810212693,-0.26754812580296194,-0.5704605014614007,-1.1797641962789793,0,0.0,0
2.8419999999999996,0.46064347959266044,0.4087897167813865,0.41836804249471876,0.5490728243812003,0.3198848032202602,0.46813737475286216,0.40307307013976457,0.6176152673963752,-1.0328284871633493,-0.39843618456656565,-1.5746596311622645,-0.8690885960676156,-2.1783083537362544,-1.60681459581719,-1.1325387258160835,0.08787377596538977,0,0.0,0
2.942,0.30796855501596465,0.4174943079787927,0.36737565704376984,0.7140386808694892,0.5498872078900013,0.5293632096452057,0.5059618020052187,0.6193687975688713,-2.1234441203062024,-0.366685006999029,-1.8493381845353145,0.08205128301589495,-0.5640624651543147,-1.0151245592017446,-0.4641298767827335,0.2107350309490251,0,0.0,0
3.042,0.5477199347026976,0.52393011376896,0.39397625169047995,0.6146160074704764,0.5452936432850545,0.6204622064442046,0.6803372706102456,0.5974360689027282,-0.5514746932188026,0.39654710883683264,-1.6312120285093754,-0.5233415447277212,-0.5197379665803474,0.02038538108791308,0.7233623433166075,0.06511493311796265,0,0.0,0
3.1420000000000003,0.6425597303275241,0.4505798561439289,0.38608686297896716,0.36576476678434455,0.4063213158818703,0.6251770875945294,0.6028024880591141,0.7538412081868939,0.5145171722612296,-0.35662438650014866,-1.8227660336577056,-1.7544160389379602,-1.2755598681449254,0.07411275895414005,-0.013209832712612436,1.1959271288294098,0,0.0,0
3.242,0.5415655754712475,0.28538449768931784,0.8839740338284442,0.5448808732235563,0.32314988315767657,0.5566418218745546,0.32573191165035176,0.7459377001415035,-0.225029125077653,-1.4959621603907864,1.2510590867426061,-1.0580724382980446,-1.774287756001988,-0.6355392474466057,-1.670298694638508,1.1094224790019964,1,0.125,0
3.3419999999999996,0.5451352239399324,0.659103390952224,1.2648258877510106,0.7564204195614534,0.3181961496950369,0.47231005361307815,0.33621392127016525,0.5298803849358344,-0.1949576407124644,0.7554764993447153,5.148437480486451,0.296523814682775,-1.8122221322458554,-1.5505698109819257,-1.5919535264251787,-0.5270605736115159,1,0.125,0
