pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,1.3465,2.6465,1.3,1.8465,1.0,0.5,0.7000000000000002,0.8625
1,4.8465,6.1465,1.2999999999999998,5.3465,1.0,0.5,,0.9875
2,8.1465,9.846499999999999,1.6999999999999993,8.6465,1.0,0.5,,1.2999999999999998
