channel,mean_act,std_act,median_act,mad_act,is_dead,rms_threshold
emg1,0.9326257899391086,0.720396882927443,0.7869581250436659,0.4670214245602031,0,1.5858149036689138
emg2,1.0918299046245097,0.7831627005031578,0.9810647505828061,0.5927143200411729,0,1.5878271300079443
emg3,1.6703325900871706,1.2699202075621747,1.4954182347806597,0.8901235919149248,0,2.464303319661763
emg4,3.19956021857353,2.6464461537974535,2.5192114759387856,1.5622560188924526,0,5.565330708336857
emg5,7.139621594340329,6.348863389694609,5.45048205659947,3.7929947960066848,0,11.103896748636584
emg6,4.4410166599225995,3.8642184385309304,3.4256969479659567,2.2216327446755915,0,7.463482980721512
emg7,1.188942371735237,0.9106218934260111,0.9995103158418486,0.6336966160084976,0,1.816652053126551
emg8,0.9564448458363155,0.8065610449954813,0.7843211605590094,0.5591643951671794,0,1.6248681713505555
