start_time,end_time,center_time,RMS_log1p,TKEO_log1p,WL_log1p,cluster_active_raw,cluster_active_smoothed
3663.0,4003.0,3833.0,0.3707546569547239,0.002172195008932829,0.4224888596479745,0,1
3843.0,4183.0,4013.0,0.7236179834698641,0.00895349608893544,0.8538158919224036,1,1
4023.0,4363.0,4193.0,1.0231524669970071,0.01368766600698879,1.0703177483470567,1,1
4203.0,4543.0,4373.0,1.235064821870049,0.02102109298800938,0.830506965621315,1,1
4383.0,4723.0,4553.0,1.2605677623333051,0.023147920845841965,1.0197780156089369,1,1
4563.0,4903.0,4733.0,1.000564638997944,0.02077599201976412,1.2028156231253835,1,1
4743.0,5083.0,4913.0,0.4925067947797002,0.004445792171956605,0.599635363285346,0,0
4923.0,5263.0,5093.0,0.25862449216188266,0.0002905692012129969,0.18180388138604603,0,0
5103.0,5443.0,5273.0,0.190490447642885,0.00017909458957155228,0.21867546114865613,0,0
5283.0,5623.0,5453.0,0.28371161068961337,0.00044062977684018826,0.31970611679221145,0,0
5463.0,5803.0,5633.0,0.539126449608015,0.0017633895022293048,0.6204473534931055,0,0
5643.0,5983.0,5813.0,0.8016106319736359,0.004096366657679183,0.7702645202776185,1,0
5823.0,6163.0,5993.0,0.9722403564484482,0.007173429257789642,0.5713250282678999,1,0
6003.0,6343.0,6173.0,0.9619709086659353,0.007791771634514358,0.6100788808674188,1,0
6183.0,6523.0,6353.0,0.7518707468068542,0.00607128178145912,0.794267673989369,1,1
6363.0,6703.0,6533.0,0.45097629023502145,0.0014344626463394143,0.47385241770851666,0,1
6543.0,6883.0,6713.0,0.30030037419538275,0.0003115868977244994,0.2151954889553074,0,1
6723.0,7063.0,6893.0,0.23467413286658445,0.00025087407733627724,0.2696141576972303,0,1
6903.0,7243.0,7073.0,0.5785429616969637,0.011169674508661893,1.03822725370245,1,1
7083.0,7423.0,7253.0,1.0514712214314499,0.021675519570400106,1.2669971860043818,1,1
7263.0,7603.0,7433.0,1.247682885281825,0.018734204712767797,0.9520008185870713,1,1
7443.0,7783.0,7613.0,1.1286973478104758,0.019073168912045406,1.1415648207683993,1,1
7623.0,7963.0,7793.0,0.7339208192924741,0.008769739121538528,1.0508403601335436,1,1
7803.0,8143.0,7973.0,0.26941452369031405,0.0003579593952178086,0.4391224166112103,0,0
7983.0,8323.0,8153.0,0.14054786112978124,9.807228964004881e-05,0.19597099182679445,0,0
8163.0,8503.0,8333.0,0.15708678478770435,9.112883537093044e-05,0.09982240673590673,0,0
8343.0,8683.0,8513.0,0.1668595092870907,5.379473681446575e-05,0.08793992450874494,0,0
8523.0,8863.0,8693.0,0.22098858891873974,7.62718582753673e-05,0.20912220770078627,0,0
8703.0,9043.0,8873.0,0.36304357748189087,0.0007018839053734244,0.3223812321540878,0,0
8883.0,9223.0,9053.0,0.4680473825345037,0.001434783284591706,0.2860044584774659,0,0
9063.0,9403.0,9233.0,0.6878202340681819,0.008332930093493382,0.8653303596513825,1,1
9243.0,9583.0,9413.0,0.9799059155727389,0.010534729192408557,0.931862772238434,1,1
9423.0,9763.0,9593.0,1.096553088943987,0.0060765544453084365,0.4992856708592798,1,1
9603.0,9943.0,9773.0,1.0124840297189628,0.00813647029536457,0.7791872704234726,1,1
9783.0,10123.0,9953.0,0.7840432184623083,0.00565507776283586,0.8192244080675791,1,1
9963.0,10303.0,10133.0,0.48978736185622024,0.0016545979773962478,0.5984634672307202,0,1
10143.0,10483.0,10313.0,0.23040374381644366,0.00019952884272432249,0.4049766647211186,0,1
10323.0,10663.0,10493.0,0.7197024448050015,0.01243887344242519,1.0730705784672312,1,1
10503.0,10843.0,10673.0,1.2393670027762758,0.034348648511619055,1.4434526442066926,1,1
10683.0,11023.0,10853.0,1.4495997433118113,0.030254925079696116,1.1027107979139779,1,1
10863.0,11203.0,11033.0,1.316896310061267,0.032069120617552176,1.3019748548693522,1,1
11043.0,11383.0,11213.0,0.862871079142449,0.019537693368292933,1.3026222377913608,1,1
11223.0,11563.0,11393.0,0.32330893226879365,0.0003541529961399332,0.47521181428795906,0,1
11403.0,11743.0,11573.0,0.232820730401143,0.0002662261672650385,0.17237284991294724,0,1
11583.0,11923.0,11753.0,0.2829700832583302,0.00029663988488342626,0.16226764071879762,0,1
11763.0,12103.0,11933.0,0.3865786072697369,0.0007797080817683121,0.2993448212530894,0,1
11943.0,12283.0,12113.0,0.8155196404180285,0.01498348357348544,1.2164266364846867,1,1
12123.0,12463.0,12293.0,1.2796518845860108,0.03322366024045236,1.371935096304541,1,1
12303.0,12643.0,12473.0,1.4463985672329995,0.0271331587838566,1.087469428233318,1,1
12483.0,12823.0,12653.0,1.303617113640543,0.025565715306368635,1.197728697380622,1,1
12663.0,13003.0,12833.0,0.9530584453409153,0.016445998117475845,1.1027607371188233,1,1
12843.0,13183.0,13013.0,0.5743481413306066,0.005134988120157133,0.7375506295694527,1,1
13023.0,13363.0,13193.0,0.24688579234453317,0.0005264535811474478,0.23900062354871798,0,1
13203.0,13543.0,13373.0,0.22921418644162309,0.00021826728946747312,0.14964174796159083,0,1
13383.0,13723.0,13553.0,0.3852304485304698,0.0023093977318474797,0.5056039759941424,0,1
13563.0,13903.0,13733.0,0.9032645271969367,0.018568338708472545,1.1619985566462265,1,1
13743.0,14083.0,13913.0,1.2720243201734553,0.025270451608261805,1.2586338422995365,1,1
13923.0,14263.0,14093.0,1.3986076488329744,0.0173587281122062,0.8901086366615256,1,1
14103.0,14443.0,14273.0,1.315962493548232,0.01707240479541301,0.8955499375521013,1,1
14283.0,14623.0,14453.0,1.0261060431856908,0.020479046285492002,1.2380246467916898,1,1
14463.0,14803.0,14633.0,0.5185465069734392,0.004823613973537796,0.9020984962433658,1,1
14643.0,14983.0,14813.0,0.2987264831585156,0.00018996219276714178,0.1402041388359991,0,1
14823.0,15163.0,14993.0,0.5613071790346245,0.008129298822826975,0.973189271509264,1,1
15003.0,15343.0,15173.0,1.099125247365169,0.02846852464557547,1.360480455292936,1,1
15183.0,15523.0,15353.0,1.3901173756007421,0.02740597023046653,0.9841861798137455,1,1
15363.0,15703.0,15533.0,1.4713873532057702,0.035285902412400726,1.013665069495159,1,1
15543.0,15883.0,15713.0,1.3949205656353958,0.04271986288090952,1.0844666586612508,1,1
15723.0,16063.0,15893.0,1.0990563138260854,0.024605688339342707,1.22405835903279,1,1
15903.0,16243.0,16073.0,0.5765806804120744,0.00252161791824653,0.8111749020825558,1,1
16083.0,16423.0,16253.0,0.4318730902598957,0.0007017256789205786,0.31437664254509734,0,1
16263.0,16603.0,16433.0,0.6013830389867058,0.0022500525941554985,0.560586919046287,0,1
16443.0,16783.0,16613.0,0.8612675680395608,0.006197136555174111,0.7306751180511882,1,1
16623.0,16963.0,16793.0,1.0019391829218696,0.006604182670670586,0.5515284236306297,1,1
16803.0,17143.0,16973.0,0.9238491031887631,0.006168911819814525,0.7175032355194042,1,1
16983.0,17323.0,17153.0,0.668917277347118,0.0031570953337887227,0.7197730615501847,1,1
17163.0,17503.0,17333.0,0.4101276786471431,0.0011628373583496645,0.4924319783760003,0,1
17343.0,17683.0,17513.0,0.2691032379531113,0.0003923894016610021,0.5090221891190215,0,1
17523.0,17863.0,17693.0,0.8057429073569162,0.018176508359186352,1.3771865610978637,1,1
17703.0,18043.0,17873.0,1.3957339171075154,0.04629357465302183,1.4534442978561868,1,1
17883.0,18223.0,18053.0,1.585841460138195,0.038530355184013376,0.9482661136704866,1,1
18063.0,18403.0,18233.0,1.436582077634711,0.03701321793376935,1.246574171310422,1,1
18243.0,18583.0,18413.0,1.0566041495939171,0.016642050449628833,1.102370579441011,1,1
18423.0,18763.0,18593.0,0.6112399067169935,0.004088571678009404,0.8280364549447355,1,1
18603.0,18943.0,18773.0,0.27140296107155326,0.0014728027885913158,0.5469869200659027,0,0
18783.0,19123.0,18953.0,0.10437135945925577,0.00010653282048300641,0.1054815950104593,0,0
18963.0,19303.0,19133.0,0.095147605643813,4.847358697173016e-05,0.06915803266413313,0,0
19143.0,19483.0,19313.0,0.10724946267752428,7.980682410159853e-05,0.10574296151079904,0,0
19323.0,19663.0,19493.0,0.11461237785682779,7.726509140208405e-05,0.10496092483645543,0,0
19503.0,19843.0,19673.0,0.12154286239153894,8.182060110883447e-05,0.11382670680782386,0,0
19683.0,20023.0,19853.0,0.15543304243674058,0.0002168143675934257,0.16695436477153722,0,0
19863.0,20203.0,20033.0,0.1767680487321237,0.00031909732533202576,0.20900953141103173,0,0
20043.0,20383.0,20213.0,0.16021292956488578,0.00016990532940749974,0.15431882746206957,0,0
20223.0,20563.0,20393.0,0.1461267155456356,0.00013216890659134575,0.1500362727810017,0,0
20403.0,20743.0,20573.0,0.16732625357596786,0.00015231125907083813,0.14569289783098638,0,0
20583.0,20923.0,20753.0,0.18589945832434102,0.00019014449199068723,0.15505568088656652,0,0
20763.0,21103.0,20933.0,0.15147611507402378,0.00018142802766606418,0.17573244650299663,0,0
20943.0,21283.0,21113.0,0.08821182611851201,4.8773627008771315e-05,0.10243885575192847,0,0
21123.0,21463.0,21293.0,0.10801905269565232,8.751541901204589e-05,0.10033943753900278,0,0
21303.0,21643.0,21473.0,0.14057534782817754,0.00016306062939759868,0.12069114492320686,0,0
21483.0,21823.0,21653.0,0.12780808811491906,0.00011635497284126152,0.16049591062995236,0,0
21663.0,22003.0,21833.0,0.11263103827200664,8.608289967057826e-05,0.12622423805825775,0,0
21843.0,22183.0,22013.0,0.1039921503639862,9.050894341176265e-05,0.11887246631082576,0,0
22023.0,22363.0,22193.0,0.079183265293615,7.943161235141275e-05,0.14256383049017918,0,0
22203.0,22543.0,22373.0,0.08470136996262907,8.171669238716052e-05,0.0996837315401416,0,0
22383.0,22723.0,22553.0,0.11160476185793121,9.954562842662756e-05,0.1281025561283845,0,0
