t_center,z_mean_emg1,z_mean_emg2,z_mean_emg3,z_mean_emg4,z_mean_emg5,z_mean_emg6,z_mean_emg7,z_mean_emg8,avg,consensus
0.837,-2.2336729019552437,-1.5697054725951176,0.2968821245577489,2.3279283747842747,0.915572307993915,0.30932067778354194,-0.23995947839926876,-0.7981045841388282,0.0,0
0.897,-2.1021323690849987,-1.1400922288181417,-0.45842948767855884,0.3076618971918241,-0.5329824665072428,-0.8479709912611441,-1.6507836963934148,-1.4249868307931859,0.0,0
0.9570000000000001,-0.6731075199685477,-0.2963042727517856,-0.8212173634123494,-0.1296678258832248,-1.1445170921619627,-1.6456326434173594,-2.086383043279932,-0.9613378584749984,0.0,0
1.017,-0.56199771824495,-0.3722515504591694,-0.9460859718737852,-0.24290016316141616,-1.0500389617639019,-1.4985756638551655,-1.0503060590787734,-0.6799195461367145,0.0,0
1.077,-1.0473123347137516,-0.4461963380081942,-0.22889223207316545,-0.2286395799428572,-0.8514967335048578,-0.48034142866434526,0.8798538596432502,-0.5077217752180346,0.0,0
1.137,-0.6185582210249799,-0.08227635102788554,0.7984137312459195,0.5421859237447866,-0.78267512244731,0.1560244887494561,1.570476566814043,-0.14743290054552133,0.0,0
1.197,0.3166857006851704,0.3840990663597988,0.9899000543997136,1.3190521358127005,-0.030120045903215247,0.19971320473105614,0.7342674760486679,0.3183580145581353,0.0,0
1.2570000000000001,1.0779132248342462,1.072067052233209,1.3173879532594128,2.2384235085378963,1.4975102101523963,-0.07043876377880792,-0.39904901619579497,1.0645151045579249,0.0,0
1.3170000000000002,0.5268035888529533,0.7195224609942228,1.6528080057684678,2.697488755229448,1.578800670982923,-0.8114230019979448,-1.2702390839996427,1.1266769356142685,0.0,0
1.377,-0.6170458015623773,-0.47870531023246965,0.5670038102676116,1.4514124261023316,0.051322982976037344,-1.2853140886518613,-0.858974012202677,0.30612054838651853,0.0,0
1.4369999999999998,-0.22341016142186831,-0.6690871261478738,-0.3272205177762931,0.744187291379299,-0.1956674932376454,-0.6142103538964353,0.7466195387602678,0.11016441611040151,0.0,0
1.4969999999999999,0.9622234438647205,-0.0573571160450553,-0.6340806359990864,0.7422893019358553,0.2877116693526108,-0.026335677058063015,1.3224465543961175,0.4530852195570209,0.0,0
1.557,1.0543081292078385,-0.12917194914683164,-1.4362396855958528,-0.5867040491342682,-0.4610014609015305,-0.32488726984423655,0.09948384213551142,0.09931708927168016,0.0,0
1.617,0.3526352389830943,-0.8521301106640836,-1.6287684901348243,-1.4697027365396902,-0.9540067566113967,-0.2615652071227234,-0.3952192375367965,-0.3585617431030293,0.0,0
1.677,-0.25157395151328604,-1.2253926337744623,-1.120973198515335,-1.111180967006036,-0.6221550812584452,-0.33097278513969314,0.34562822913993224,-0.553508884016224,0.0,0
1.737,-0.11450325436758714,-1.1242498772523044,-1.2106263657493839,-1.1740798123966318,-0.2926132424588923,-1.0393922780759157,0.5265604200840698,-0.9306068273544157,0.0,0
1.7970000000000002,-0.3350323377324469,-1.1049650667730093,-0.6587635291885318,-1.0020053752600055,0.11793520842374838,-1.1287537429537453,-0.0025514500200489384,-1.105593218465712,0.0,0
1.857,-0.5598614462459509,-0.5841775434491899,1.2278465451346448,0.24384513613127068,0.5440054379224638,-0.11856051554047871,0.23648566768762394,-0.1558068597780364,0.0,0
1.917,0.4095738354575476,0.42325021754007003,1.8814724689986262,1.152340798424505,0.8601226745647063,0.6054499991926168,0.12813760177215847,0.7716515695023207,0.0,0
1.9769999999999999,0.8315582980598945,0.6756325301681144,0.6264276729378385,0.6759833347133016,0.7813336944947257,-0.23806725477667637,-0.9971808638463937,0.33591242176807584,0.0,0
2.037,0.1016218005470233,0.24354949514061022,-0.7034234461277112,-0.6177673606530916,-0.010015091787984709,-1.2617598159208756,-1.3046498542498797,-0.6605205350912745,0.0,0
2.097,-1.3024587200030286,-0.6406945228370619,-1.0811600352089492,-1.3222875325752714,-1.1885614233152295,-1.5238262753731975,-1.0271628139252633,-1.2339453179104354,0.0,0
2.157,-1.8027409781745627,-1.3561746177192002,-0.7247857533498133,-0.3946677268514868,-0.7935204964325951,-1.173565103562249,-0.641538432262395,-0.9605933392984847,0.0,0
2.2169999999999996,-0.5712513438312848,-1.453497279801395,-0.38525481856797567,1.1317593245775317,1.3366337329814655,0.06609197366802007,0.7664599820238859,0.07453832962916457,0.0,0
2.277,0.07793272496037766,-1.3341346523044237,-0.0794939896076851,1.8837670946748173,2.0589706748802077,0.7305721562513816,2.4980279906218876,0.7617314268610597,0.0,0
2.3369999999999997,-0.6826853029093609,-0.6748688095446381,0.8869408357425383,2.528307076355984,1.712123388598961,0.70102448666648,2.787027133601058,0.4917872853352432,0.0,0
2.3970000000000002,-1.733506301426291,-0.35908268435166074,1.0015484031646278,2.1699817576772715,1.6680763208009266,0.7976334454489064,1.289814873326965,-0.4272260910825109,0.0,0
2.457,-1.7663168499335313,-0.6395416368910328,-0.003015367629934068,0.5321190792192377,0.5460536629438639,0.1546129897688774,-0.3227136610924278,-1.0142326183443748,0.0,0
2.5170000000000003,-0.3127444688894902,-0.13265563396225474,0.19247707567712444,0.24347328031929974,-0.2471866523860771,-0.04826928141553855,-0.4576380911513365,-0.39846426421086845,0.0,0
2.577,0.6694696353489934,0.29693412929196056,0.6384215316795309,1.3126765309529038,0.15480612772649355,0.39309256799182374,-0.5460156822552781,0.1692288856642559,0.0,0
2.637,0.7185033249270831,0.525624396415734,0.7986311371663191,1.5784345472299393,0.3145080846456636,0.5532395432996547,-0.8773094950139552,0.23713653646404564,0.0,0
2.697,1.3834284986945218,1.6466424667475852,1.4462065729504474,1.1266834452628711,1.4029971133346681,1.4139529841104548,0.29823576106161104,1.239094014354077,0.0,0
2.7569999999999997,2.3477307310080238,2.434826083314723,1.4283966192725137,1.1601292031641337,2.7458303204951986,2.751479096712203,1.3859074754655882,2.744202847814824,0.0,0
2.817,2.9737440611923867,2.0126043697552367,1.221250293953382,1.5877730674529855,2.2279623900777366,2.967274684590937,0.620727558602518,2.7548547587580674,0.0,0
2.877,1.9838996850280426,0.7645130595291256,1.1744807265278667,1.29595034232056,1.0244837836089569,1.9812109117980679,0.22916197461765267,1.4659482855311854,0.0,0
2.9370000000000003,0.6427747115369682,-0.14190173517071222,0.4434538331532151,0.13916849455670344,0.051048685001918066,0.5772748823614118,0.924725572017317,0.9910944080944429,0.0,0
2.997,0.6948142639422904,-0.1937049555231848,-0.44913861122938553,-0.751474868697394,-0.24259787252204815,0.3957839289344795,1.5787181643065615,1.7488672959811649,0.0,0
3.057,0.6154971823407195,0.2711391442221125,-0.7988706797263373,-1.418210100315713,-0.3882915436513706,0.6400281608378694,1.429431525917728,1.3553402715082086,0.0,0
3.117,0.6235260345101568,1.4691223502800772,-0.5174991413141476,-2.071893114899479,-1.054835162779663,0.15472027492827867,0.48184325109252807,0.018450973049097236,0.0,0
3.177,0.26715500686442323,1.7597723734227133,-0.4582237806435466,-2.0076181465932437,-1.1844725084583054,0.36538844357209554,-0.0001040949903513555,-0.7908728141803024,0.0,0
3.237,-0.6498835637851685,0.18643468739509236,-0.9616565992960014,-0.7480850017735173,-1.1210377118890216,0.7093493213471401,0.24861017838535918,-1.5706083006015013,0.0,0
3.2969999999999997,-1.0473359641953506,-1.2323955545030065,-1.3807634020438642,0.01723193670500714,-1.40308230372346,0.2282658815223951,0.21619479698065933,-1.7776682577879601,0.0,0
3.357,-0.9249466424804741,-0.754297675460398,-0.79205096379496,-0.1386814692497636,-1.106849714813225,0.265985878316408,-0.16790528543576363,-1.0388167741328134,0.0,0
3.417,-0.22227070991972056,0.36488203239150474,0.47723581667264314,-0.030469878047007525,-0.21750492240030309,1.2411848001040549,0.40565681388176794,0.10555772018450764,0.0,0
3.4770000000000003,0.34507738681233974,0.4477245821009122,0.7068192097965617,-0.6410206909082828,-0.7107889183660193,0.7494927223963251,1.198023785232028,0.9309069697499304,0.0,0
3.537,0.48674689115434205,0.48753528203755847,0.15038746067628864,-1.0222942548963274,-1.679675498206917,-0.7243343459288761,0.5914894315738609,0.8189868563235546,0.0,0
3.597,1.8758191097779269,1.8440929581705126,0.6596836779089382,0.5120019745003503,-0.02617613633950903,-0.2708011660631448,0.17888061139748124,0.6785991280191691,0.0,0
3.657,2.9200289578198295,2.224525488490182,1.122038425235486,1.4088190191724017,2.1021758855338852,0.8539368774305461,0.749782263534271,0.7828066911533943,0.0,0
3.7169999999999996,2.6422746565324675,0.9662815575720818,0.41870213215621127,-0.25239855668207706,1.3078246281201478,0.6571022240316114,1.2727759149386617,1.2173554405213005,0.0,0
3.777,2.1712808556153758,1.0033122482246888,0.44245471408515086,-1.6372422214815934,-0.6354393772312978,0.16674127697072325,2.1514939950650738,2.316076435476195,0.0,0
3.8369999999999997,0.8363486114224479,2.319794179496941,1.3045670829905651,-1.2143424874400857,-1.0227676156352445,0.5479100117181305,2.0645588260555585,2.00732138521532,0.0,0
3.8970000000000002,-0.11298659019863744,3.3970897703869904,1.5544138689834677,-0.2622047589176684,-0.06961063263597997,0.9461907891844271,0.6844507441283553,0.05505526138028568,0.0,0
3.957,1.027241058113635,3.535023249605588,1.224077386382709,0.8849919534321833,0.871680121068381,0.09336135935293903,-0.14741098090732113,-0.6514604086431987,0.0,0
4.017,2.818230673921479,3.5597579448711976,1.4401781595471623,2.152129201508735,1.1185791994466883,-0.8877621539732211,-0.55972249610907,0.2131624184427324,0.0,0
4.077,2.46335829851693,2.998218351412211,1.2163821168594084,1.8815666246715441,0.48636611084236203,-0.7771469056690444,-0.8344241611932702,1.0041509224892116,0.0,0
4.1370000000000005,3.0483173967666244,2.16049696541096,0.32609230213246176,0.5865223234226385,0.4948850334367571,0.5414054175909749,-0.472406234935367,2.2072241797356087,0.0,0
4.197,3.927225514616993,2.047170347912532,0.22325459786977775,-0.07442594049447342,1.0220986226972066,2.100593715421818,-0.3034252258598204,2.5579772782553167,0.0,0
4.257,1.340942074813188,1.174257713762797,-0.26470226796334456,-1.0462687357377762,-0.23854201902371827,1.5626985884832718,-1.4322095876129746,0.3397848795212262,0.0,0
4.317,-1.0786039058756385,0.00929792827095297,-1.0731114550530034,-1.448771391996262,-1.3591038448389725,0.09796058789958528,-1.670622486197171,-1.6030629536129943,0.0,0
4.377000000000001,-0.9070875221619322,-0.05560125570882201,-0.7212896705217693,-0.39615618927052143,-0.1489434384823214,0.6724587807330301,1.0397480266346752,-0.6000173978947533,0.0,0
4.436999999999999,0.06825805022109366,0.09694753509525296,0.2535011600201714,0.444351135348724,0.8873758055052597,1.4557064501035637,3.271903938003352,1.1910769044895542,0.0,0
4.497,-0.23961520639027722,-0.5118992019723505,0.9476917764337774,0.018718623405641666,-0.17610607215563542,0.20263129596161544,1.9982879493027228,0.6847018492373058,0.0,0
4.557,-0.597068662123596,-0.6343144397452879,1.507019617495178,-0.6091930774249398,-1.5022755424673104,-1.0927100962793739,0.35939799523494914,-0.3330309372630265,0.0,0
4.617,0.04323739115424217,0.16829617485357062,1.321318009785432,-0.6325079889311408,-1.1262552709817355,-0.487820249013953,0.49010214328136875,0.48020585345194694,0.0,0
4.677,1.1930743425729091,1.2179215266830505,0.584064988604,-0.531754906203987,0.9419332508436655,2.0612240809606113,1.4470257681324206,2.04324216224717,0.0,0
4.737,1.1587775134829477,1.6517524727917137,0.2559758922731134,-0.6020278826492299,1.7897615612796507,3.0536393374264783,1.1221064368044558,1.9651722389468713,0.0,0
4.797000000000001,-0.3285335804299863,1.2299929034531416,0.17078550333037726,-0.2808314556637527,0.6745588425941517,0.9431216778785089,0.1369475961018234,0.6623598144135703,0.0,0
4.856999999999999,-0.7102126539220287,0.5432366044444488,0.415334325708617,0.8665857556982957,0.7019770816339488,0.41612995162037336,1.3389336956400906,0.6793542648534122,0.0,0
4.917,-0.01687212379051392,0.3827391830936436,1.5000996589422748,2.4785983477914217,2.259169045639461,2.4204788325386786,3.232467478763908,1.3249882162344016,0.0,0
4.977,0.5180471806076486,0.7953161763798321,1.9101852088217208,2.705241371785286,2.6375811532033926,2.966163985905965,2.9080355564656792,0.8677376280444333,0.0,0
5.037,0.8596530462553359,0.9026502858204878,0.6266725585601108,1.1048720005563164,0.9789497359041185,0.9406323769446754,0.9718157618945068,-0.038373531993599296,0.0,0
5.0969999999999995,0.8302573707875359,0.43768922862386633,0.04327544257451361,-0.04081373449284235,-0.41522348196425,-1.0519902925241793,-0.06875964543481615,0.10770828602219613,0.0,0
5.157,0.5986125387000776,-0.3271245481538041,0.41240405008655473,-0.282004912734226,-0.6757144586742078,-1.8417618218889438,-0.0006341684461376255,0.8138650796344851,0.0,0
5.2170000000000005,0.33758433545095423,-0.6012197293394241,-0.20284014606147135,-0.6861311975544714,-1.1214025456087786,-1.6003127030987256,0.19135863453532453,0.5628352061148681,0.0,0
5.277,-0.4664664392378668,-0.9021133231657354,-0.8190667312141805,-1.1562953441107002,-1.8042645924737952,-0.3170869766390161,0.4828464602482196,0.023631966691789474,0.0,0
5.337,-0.8717183446183344,-1.0943038186132528,-0.24506876320865623,-1.3442104262495427,-2.0646706126378764,0.20083052501639054,0.09325790774704974,-0.2916041858037993,0.0,0
5.397,-0.468402424013467,-0.6701023575594404,-0.033266188530107856,-1.2513235533681857,-1.9077300052137944,-0.45631203055649056,-0.7584103189305061,-0.44170759707313006,0.0,0
5.457,0.33761691985068637,0.1323439447980548,0.06745934199894642,-0.21569935424479192,-0.3667637110074136,0.569796281583656,0.4243487062499713,0.6713200940572622,0.0,0
5.5169999999999995,1.5366680929442016,1.5386531561134476,0.838178884359522,1.533386566078888,1.8713843243006407,2.821437749266281,2.579977728703459,2.05738867482937,0.0,0
5.577,2.0452265668706944,2.360371041315404,0.7642014105987659,2.008439307831336,2.063326619826054,3.175850898190092,2.8315041924156596,2.226571743351994,2.18443647255,1
5.6370000000000005,1.6161372032224506,1.9067751778901367,0.26721149203112987,1.6172459402679547,1.054848584767843,1.7167229589158606,2.0563628679615626,2.038786888436303,0.0,0
5.697,2.2441934032846484,1.3792190132272395,0.4477387308442613,1.1213419018110955,0.33523130650131905,0.7061017033234122,1.8426179669584826,2.1991643244579384,0.0,0
5.757,3.995772920587941,1.731601814782753,0.7764254961863276,0.27924280696786236,0.16935605750675853,1.2052845386188764,2.5852090617531336,2.757412092246559,0.0,0
5.817,3.625600621682747,1.3735091305665088,0.3582039155677664,-0.44436994315990225,0.8138209541691365,1.93731706164902,2.6139444876268785,2.557189310265951,0.0,0
5.877000000000001,0.9308294339610094,-0.40389568076616955,-0.50135992971289,-1.0612967878923856,0.7002346097253516,1.6625489230966322,1.0832882372006973,0.7688126895939266,0.0,0
5.936999999999999,-0.34409926406632757,-0.9732915865760684,0.31866608240796007,-0.38803761272113685,0.2672249942612927,0.6852107823472484,0.21367902702893035,-0.5048688918399927,0.0,0
5.997,0.3954671569221924,0.007666238977717871,2.0989606715796643,1.2578526108925114,0.6414682580266838,-0.2612190656134508,0.26897446966224686,-0.09335250701867871,0.0,0
6.057,0.783179862666947,0.7000182223453071,1.9331508812924676,1.3221152298327168,0.9121069055646832,0.16249227612636846,0.753246066936676,0.7905663578750323,0.0,0
6.117,0.5660548460921726,0.40297528078707695,0.46904634845951115,-0.28280142768321176,0.42065854252634827,1.4747678751630853,1.8706164419488465,1.805917759610037,0.0,0
6.177,0.4918118512644533,0.2654915530261836,-0.29428385840128574,-1.2175963164419674,-0.9581601412126491,1.102999811843407,2.275280695963176,1.982227595595856,0.0,0
6.237,0.47291637027961775,1.6558623270120882,0.12934707934510922,-0.7173667648189994,-1.7360612798172352,-0.9055136775035103,1.671195201410172,0.1899619131043179,0.0,0
6.297000000000001,-0.16028707545963025,2.166647406516444,0.6002234053784148,-0.12475876373635782,-1.4360229195353436,-2.128598087755826,0.8407500737836876,-1.1702074313763993,0.0,0
6.356999999999999,-0.8685743587146831,1.071183299778452,0.4440234716457498,-0.2728371514341474,-1.4111307418466952,-1.449540252327526,0.6487259844700267,-0.637471075375308,0.0,0
6.417,0.016582795900689156,0.9488527816293367,1.141121440674098,0.009076714679167597,-1.3900218904152946,-0.17565250905156304,1.011367570466515,-0.16696714587910977,0.0,0
6.477,1.447358142526156,1.2789158244976992,1.3873086559826044,0.5928134558969499,-0.8244572226675996,0.05119455699565578,0.13410529558225534,-0.34835227665825313,0.0,0
6.537,1.3731762556496154,0.9095079661529663,0.8199518647639951,0.9497724383558607,0.2591848550645726,0.11051605282421588,-0.4961572085125241,0.13890500506597173,0.0,0
6.5969999999999995,0.6056770108616248,0.46941448201471636,0.7851565161049542,1.031063110916685,1.2094282206809928,0.7976791411463874,1.0226467738771299,1.5253846671606135,0.0,0
6.657,-0.10519381998313054,0.028844167667054738,0.4285467189831412,0.16447984371238136,1.0448944397923758,1.0462243228431367,2.746285369696597,2.224052263940512,0.0,0
6.7170000000000005,-1.2711878110499233,-0.5269277197075923,0.14861383874956366,-0.4461521065730428,0.367459800384377,0.894461673042858,2.4918867478081466,1.4594489992897717,0.0,0
6.777,-1.6697764116380978,-0.4546817449173825,0.7937234397984702,0.5401477352922727,0.6660356552775996,0.7763526153206776,1.6420081785485963,1.1433947784668095,0.0,0
6.837,-0.5126716733962827,0.013756598037027437,0.6673987638424655,0.814745836907659,0.6791388176436474,0.185313319354988,1.2021770608097333,1.3963032364015353,0.0,0
6.897,0.7230148220471037,-0.034250401504929785,-0.31605089659130114,-0.0347371626496844,0.21471837230193902,-0.18861039174056124,-0.01504713428082031,0.930420505439472,0.0,0
6.957,0.43932650337913476,-0.6621260575297502,-0.35327189624579347,0.4414057371574663,1.1021153432438706,0.13195187743330805,-1.18325636336396,0.13269170288136836,0.0,0
7.0169999999999995,-1.1768756761493042,-1.416972048288076,-0.4516456725782305,0.46547355982511407,1.4517815716733555,0.09410757655220753,-1.2873730414979285,-0.6736963831902084,0.0,0
7.077,-1.9683435724295961,-1.5502423927215911,-1.0224715671495377,-0.7583881254863942,0.2849982288480324,0.1312671831039324,0.22454698964047234,-0.701029865625662,0.0,0
7.1370000000000005,-1.0712141175439112,-0.9182944703045858,-0.680382826654009,-0.6581242739407457,-0.5173880032905376,0.49813317048023703,1.9111728490173585,-0.15230995672043457,0.0,0
7.197,-0.6102924757593127,-0.7306837351256069,-0.14410491780267096,0.11777996200797097,-0.4378626672815334,0.30417900111286417,2.1975128185843467,-0.05763983455427879,0.0,0
7.257,-1.3899830260016632,-1.2278310524965412,-0.6078072945106786,-0.13432075397078044,-0.16489600757227693,-0.18470444040987266,1.4002029360402644,-0.38985256222031395,0.0,0
7.317,-2.103271151599201,-1.6053104249255776,-1.3096886786607576,-0.900153232902404,-0.5650258476279223,-0.9610624577368633,-0.38447913420041524,-1.104201312201094,0.0,0
7.377000000000001,-2.5215458880240393,-1.7820606964371806,-1.696158773432132,-1.6601971806400393,-1.6744292354022783,-1.8302950820710429,-1.7511595802081292,-1.7998663450025003,0.0,0
7.436999999999999,-2.6772722754266556,-1.9047625506861665,-1.8651531452831147,-2.090506701320328,-2.42768166580711,-2.2022285308407006,-2.229518208787247,-2.0981667858180777,0.0,0
7.497,-2.409845893143222,-1.867215653518575,-1.8124105141374602,-2.1403938895443315,-2.416215190857009,-2.1962987680706934,-2.3242048415784526,-1.9934259504882046,0.0,0
7.557,-2.5108374110221825,-1.9289822202855003,-1.8773235679213969,-1.9884762781318701,-2.3298112495018892,-2.2487510868120486,-2.3523796279745124,-1.9556124553760057,0.0,0
7.617,-3.0581571898640765,-2.201724164052417,-2.2331147855668294,-1.892840360904944,-2.330776766782371,-2.399900413599111,-2.5529010105065613,-2.1778065688728407,0.0,0
7.677,-3.399623379500579,-2.3264119091833386,-2.4951232298046535,-2.1157949814555383,-2.2311713262399038,-2.4892513781730856,-2.694628498612495,-2.3083535177360814,0.0,0
7.737,-3.398557945093453,-2.305869869841672,-2.4894670468050175,-2.434883479420285,-2.1837966009641807,-2.527474695137472,-2.6549323341350632,-2.262050006076175,0.0,0
7.797000000000001,-3.236460960946961,-2.333712222625465,-2.416029299941479,-2.548603445668724,-2.2579732827774603,-2.491184698165156,-2.573115239999602,-2.203858896012965,0.0,0
7.856999999999999,-3.317162928679043,-2.463526529389821,-2.457698872001697,-2.5609736302508654,-2.354180904611071,-2.5354626217239047,-2.6376236614098167,-2.3206597505758877,0.0,0
7.917,-3.5535992261847755,-2.573060486319247,-2.4839725672683834,-2.5828134611795757,-2.433613257181447,-2.634618610738288,-2.7534305824273684,-2.422597118404476,0.0,0
7.977,-3.5785027503080493,-2.543207359775689,-2.3951193728908375,-2.5483596336185186,-2.5701114972554833,-2.7156082444816256,-2.756382208528757,-2.3416825750597003,0.0,0
8.037,-3.497085403945403,-2.400595445423384,-2.366732272374735,-2.336682227009263,-2.4971403592842276,-2.6390985666342344,-2.672330401082099,-2.262618207332061,0.0,0
8.097,-3.5020583407876593,-2.3486424941759103,-2.4459003806609467,-2.167361016022846,-2.011000357291228,-2.465306183692125,-2.651756869763539,-2.31219191424341,0.0,0
8.157,-3.540005217846556,-2.438749995489008,-2.496937244904929,-2.1410963387691013,-1.6521393368685624,-2.488222433317093,-2.7463565150465796,-2.420318959689864,0.0,0
8.217,-3.6053508904331344,-2.5167854760539092,-2.443187505627105,-1.8504622453376918,-1.4697281681221153,-2.5102081441296162,-2.781257061209571,-2.4715116918101834,0.0,0
8.277000000000001,-3.69583261655338,-2.487510060956811,-2.356117405425311,-1.4865666248766702,-1.0798725208320132,-2.38963079831614,-2.731985905273611,-2.449047617367004,0.0,0
8.337,-3.7327503462470943,-2.3727079705428156,-2.3240441945796966,-1.4243828399596834,-0.7141635773270405,-2.3102767874887995,-2.7121071211200065,-2.424176095933594,0.0,0
8.397,-3.757078842489513,-2.317654151452812,-2.41224560575369,-1.704610561640206,-1.016931038355563,-2.381359482537819,-2.6933639500081608,-2.406381398809454,0.0,0
8.457,-3.755263798778572,-2.398141169202951,-2.539338929053761,-1.9646580867046497,-1.614169977764493,-2.3825830689128584,-2.6772798172345293,-2.3807734263152915,0.0,0
8.517,-3.7097545575863715,-2.4985446887542726,-2.535757662850238,-2.0399129533999862,-1.6444416890241496,-2.2385684531648478,-2.7109553383907787,-2.3709122594314826,0.0,0
8.577,-3.7177061160905644,-2.451641522732008,-2.4612354307501025,-2.292691098261902,-1.536857145499825,-2.2550058605766368,-2.743714087145292,-2.3886629881193575,0.0,0
8.637,-3.692873093196443,-2.3404517175386492,-2.393602665147427,-2.496714748575808,-1.5582784948283634,-2.448398211791522,-2.751732270230461,-2.4174041871263054,0.0,0
8.697,-3.460374354985787,-2.301271512704616,-2.2948156983510715,-2.3384033037194065,-1.3730606326452353,-2.5474692479284173,-2.7237924094883486,-2.3752889573612825,0.0,0
8.757,-3.321695266994128,-2.3013929900212715,-2.249172459887608,-2.0033359967122095,-1.486421293319878,-2.582688063137003,-2.690487788632477,-2.324576847193803,0.0,0
8.817,-3.506488083620002,-2.3661408227026217,-2.3302433172503476,-1.7237583005252042,-1.453156026980708,-2.45780611353967,-2.7025632182916044,-2.320291028063951,0.0,0
8.876999999999999,-3.6507684244878735,-2.4034186413123426,-2.296527645352775,-1.6919791661719386,-1.1622353213053809,-2.2216963722039114,-2.6924062998575278,-2.2310282516854394,0.0,0
8.937000000000001,-3.6355271092526813,-2.364325295162858,-2.205442931172883,-2.019074698586807,-1.766482048195477,-2.3241751017025076,-2.650738219170853,-2.1418785943842567,0.0,0
8.997,-3.6390859219466125,-2.4155941574362703,-2.310045837890611,-2.226784523116092,-2.1357306180178335,-2.465711789250462,-2.6523057462208666,-2.221018859328167,0.0,0
9.057,-3.6626162555155513,-2.5110593593682173,-2.4835922031748923,-2.1555130184480267,-1.6938144254769405,-2.50021566929066,-2.722261164510501,-2.3522185528807147,0.0,0
9.117,-3.6647180103949073,-2.4507351236881365,-2.5048177665805844,-2.0565809855738606,-1.3921679478625881,-2.641024065486396,-2.7795980723681963,-2.3940775354764345,0.0,0
9.177,-3.6136106930766156,-2.2877086191683813,-2.4147629427664525,-1.8317437457374164,-0.7446049200112347,-2.577434177574448,-2.7799845986389067,-2.382450932188356,0.0,0
9.237,-3.5370027337982886,-2.3047594030496557,-2.441074639242902,-1.8419106248323598,-0.44035051858377133,-2.4507936870748575,-2.776406620376379,-2.4196019280992798,0.0,0
9.297,-3.5391896874120845,-2.439029942686151,-2.552075949447678,-2.1948845617023083,-1.2892605763423897,-2.558438680307463,-2.752855738758505,-2.4754878394439905,0.0,0
9.357,-3.596403582622239,-2.502117005680186,-2.5681867524075175,-2.372814618403722,-1.6506646688593092,-2.5219976076345048,-2.735485434982205,-2.4784690244185694,0.0,0
9.417,-3.6359856342376395,-2.5295857292644497,-2.4584801230604887,-2.244676454042967,-1.1255598871054533,-2.1978621168453905,-2.7598117818691708,-2.466358545358404,0.0,0
9.477,-3.6020897311969873,-2.461006593627842,-2.321170324903673,-1.9856491369662332,-1.0309926460226102,-2.0753469701027223,-2.745259543984941,-2.4783160455310296,0.0,0
9.536999999999999,-3.5574352270173653,-2.3945441136061567,-2.2926714208798726,-1.895928734270373,-1.3969169877969814,-2.3301067559387225,-2.7092280527396873,-2.5024222706440478,0.0,0
9.597,-3.5800212421267474,-2.411339802380349,-2.279130253382513,-1.9291075688210377,-0.9803729086256662,-2.2942509513596225,-2.715912379757233,-2.4889893724252103,0.0,0
9.657,-3.5489281647192903,-2.391708981068484,-2.312371901557177,-2.0303886569324887,-0.38015644123825004,-1.9945547493159974,-2.7393974518630313,-2.453144629564688,0.0,0
