t_center,rms_emg1,rms_emg2,rms_emg3,rms_emg4,rms_emg5,rms_emg6,rms_emg7,rms_emg8,mean_z_emg1,mean_z_emg2,mean_z_emg3,mean_z_emg4,mean_z_emg5,mean_z_emg6,mean_z_emg7,mean_z_emg8,channel_count,frac_active,global_active
0.1465,0.7616158389970903,1.1262730341330787,1.922235833290229,1.977185778271698,2.180259409255724,3.9632380599266064,0.8822758414805323,0.6994882658820967,-0.4619832321904237,-0.6716816662833254,-0.7217148462042238,0.27021986451648994,0.04673906404286401,0.7487071998709223,-0.501555887310766,-0.6244809365505879,0,0.0,0
0.2465,0.7731865589651377,0.7846703709453372,1.5297366789752882,1.864907702966965,2.0470948995628553,3.0974909507337625,0.7392539945415769,0.6681289789103921,-0.3648891181515881,-0.8854124411760637,-0.8536286103917816,0.13694115795068829,-0.15036454347038794,0.27448265422602847,-0.6956456632424229,-0.6077412354148792,0,0.0,0
0.34650000000000003,0.8115642830718394,2.2451022880320224,1.0729467553011678,0.9771047749847217,1.3656667231266921,2.410646783448723,1.055276761907696,0.6637640520010663,-0.41366981564478456,-0.3221808654338549,-0.9923195802675159,-0.8004672921265298,-0.590086512536761,-0.1940354173902651,-0.395249659123168,-0.7122891232018046,0,0.0,0
0.4465,0.9495329812830671,2.4769707438942206,1.5428957691032499,0.9741474452989397,1.4754897331267833,2.138440426416172,1.138377960065518,1.016339322751184,-0.40580748173298126,-0.16753754897479683,-0.8895643804253847,-0.8061507247364197,-0.4501291397860847,-0.426108390377588,-0.20239718930242126,-0.31394172483862137,0,0.0,0
0.5465,1.0844914422241474,1.3979144148196176,1.5784399247137793,1.0004854092081246,1.5379662924740412,1.7712494215787606,1.011519773639363,1.241636579312583,-0.13036744197024552,-0.6843594833299663,-0.871462538528027,-0.717779482733388,-0.41647165330651653,-0.6729985443056842,-0.3042630629493431,0.167824366986652,0,0.0,0
0.6465000000000001,0.9887887414915955,0.8466649029105003,0.9084509034292493,1.1575925874708055,1.2475146931100596,1.4005046372427592,0.8644689952607599,1.4057264307950388,-0.15290461440611758,-0.8784584388988884,-1.058263267915526,-0.6976846656721775,-0.6381386326481455,-0.8199055848682062,-0.5649220846076368,0.5299283396712282,0,0.0,0
0.7464999999999999,0.8049506019995628,0.5160350937033741,1.2624794417278842,1.3123360234608126,1.2394123399002455,2.719292018899467,1.1248146628061138,1.2367613898854979,-0.4540928248133225,-1.0366893359854585,-0.98982097274643,-0.508127784632467,-0.6634293120275683,-0.12301989708227748,-0.3180264590892294,0.21179134934888513,0,0.0,0
0.8465,0.6542679379766767,0.5589692965629796,4.006720854083498,1.8252552585499837,1.6157914022609505,5.0602891156986125,2.2360961808720337,2.8298566723556444,-0.7501266947228099,-1.0181356205386813,-0.4112230472081142,-0.10404126124168712,-0.45675347698156465,1.1097048091362018,1.0582964546736564,1.392596409160922,1,0.125,0
0.9465,5.30015356587902,2.016829015761786,4.78000456008438,1.7660553362369136,1.4592748528412858,4.455961073767003,2.52782093802385,10.381361117137455,4.089974632546867,-0.4520466264245244,-0.04124375506915366,-0.15621041211692344,-0.5899344148714333,0.32000889979448016,1.53658078412267,9.377050298655476,2,0.25,0
1.0465,5.377126598042924,2.5476657257698445,4.344752054262686,1.2997703619095318,3.5629381138047203,3.6048331048720335,2.672533710248236,10.130675379719275,4.803936716936904,-0.04165295803743658,-0.0673793118457315,-0.35237299370617675,0.5774333095987478,0.0374624801086099,1.4863350788964014,8.517913409864569,2,0.25,0
1.1465,1.2707979068751942,4.005243434326678,8.696361175191555,3.3580941333805026,4.865652723434387,4.929993275890455,4.206572224341287,3.5580152157553955,0.22288791064626706,0.5939832403863056,0.7673203824481376,1.4168105401113158,1.9304695360146076,1.0705432786406177,3.274364591436027,2.6164577169107632,4,0.5,1
1.2465000000000002,1.196197347690229,4.394657104889897,9.969528629372789,4.939041405014682,5.749874103560159,5.811888054434939,4.362803421352548,3.541604398499457,0.12898811420448414,0.8825921823811149,1.2875486785579844,3.3105767909256816,2.5735441379020068,1.6229229083983494,3.542696429454958,2.486351537388924,4,0.5,1
1.3465,2.249398719922927,4.918956555615142,9.293306468223289,4.857581255322695,6.447066488400594,7.0625264765977995,2.9910110831636625,2.7400429053730115,1.698569529365571,1.2515430195707489,1.3133974014188967,2.7332888230032206,3.403292376751714,2.358113975632808,1.5829695015268828,1.9672815872875993,4,0.5,1
1.4465,2.5171653367770426,6.7932626434095384,11.355049275590362,3.698364457425586,6.193637200292469,6.078374837853477,3.0300931830349205,2.373251833031111,2.2390561705469185,2.3164998102682484,1.9793143963052091,1.2734130651663298,3.4463029281512045,1.6943692883993458,1.7545840447022854,1.273900745447062,4,0.5,1
1.5465,1.8951903574895697,10.227993537197978,11.51589669240462,2.576657744371211,6.512775431562085,4.021249348606154,2.750909731685852,2.099568133503947,1.2477221111001493,3.992895767840264,1.9822133934124366,0.5585935611851592,3.5605118154469526,0.7615578531466997,1.572427554119124,0.8317695250400946,2,0.25,0
1.6465,1.5185419770939743,15.04757894373511,14.80253716911304,1.7289319433111072,5.691432478874712,3.096643557679404,2.6184355074447634,2.24072314620016,0.6793643613679008,6.565800169161953,2.6802052469444595,-0.07955162132756896,2.727067512903305,0.05836585863065178,1.5450082351289922,1.2003925961915363,3,0.375,0
1.7465000000000002,1.7281961718558707,15.784639276639405,22.448236367070972,2.5543502023656224,3.1879156480151787,1.9947933044499706,2.542894024126819,1.1735003228405758,0.8810151792463394,7.128787659463723,5.180832750566846,0.6946463878861374,0.7177826894772359,-0.5119224856285617,1.3312574561319221,-0.17921605546820576,2,0.25,0
1.8465,2.3947388612409477,12.395319678875161,23.00261706729824,3.692239491257743,3.97610882008872,6.140068996869242,1.9557731925684974,2.068265534895632,1.8272747664639437,5.287804575286176,5.509623876138229,2.102732297245247,1.2137584695787564,1.33686996195081,0.7312651937020179,0.5948274364112811,4,0.5,1
1.9465,2.343495787750178,8.357662546548129,15.685828539853647,3.3215735334584244,4.375268959019547,6.58235777951149,2.100772093967622,4.45890595576822,1.6187190803886415,2.845662872087485,3.0599593600786106,1.61874348164555,1.7931281760337612,1.9266094860462022,0.8702737002591158,3.64547245101502,7,0.875,1
2.0465,1.4325315241154775,6.31390103727103,11.335934783757736,2.352994770956621,3.0412215833438467,5.993934711605769,1.5942250033812593,4.017963030234339,-0.0030727708369592908,1.9879858090475857,2.0171938925836894,0.6843621905439999,0.7063687847143357,1.3425374326273896,0.0995423632905951,2.3383376386958035,1,0.125,0
2.1465,1.8436389046518846,5.768793040224526,12.217859581753503,2.0043217548529806,7.0289802457203,10.464841168576449,3.131664972977456,1.5749917641071378,0.4608959462872992,1.63638433862518,2.2186419845590324,0.3203062426274626,2.7140561019173672,3.476576572311788,1.7015146676373716,0.29565010479339543,4,0.5,1
2.2465,2.2347753070440017,3.9614857192884,11.290458129356104,1.6363812145674606,7.078267742508621,10.198335621824972,3.0589761643485573,1.5673860068853158,1.3956441906619699,0.7276961784159858,1.746353253925888,-0.05976725645390662,2.8896618468214386,3.492744846847945,1.6378340150620847,0.26886046941258374,4,0.5,1
