channel,mean_act,std_act,median_act,mad_act,is_dead,rms_threshold
emg1,1.3166544435930723,1.5179553382315305,0.9506999868129214,0.5770621045001054,0,2.1855944368365474
emg2,3.919564622317077,4.751544606202179,2.1514785742217004,1.679437135123592,0,7.48168049499834
emg3,6.531922965469705,7.151815684440555,3.9751577300917535,3.043766396577925,0,12.077467003883728
emg4,1.8352035967875446,1.6082939680444446,1.4703838924936483,0.8591910569867933,0,2.76540463406099
emg5,2.7329693351330984,2.7182717613410152,1.8278790419546689,1.09402632881853,0,4.187768882942349
emg6,3.560633246706009,3.387191433939842,2.502250030350258,1.5075102459677947,0,6.209776454070382
emg7,1.5897429165367474,1.529708773581626,1.1097945963751377,0.7005666238613699,0,3.022276763060669
emg8,1.7352006738423866,2.842709510297083,0.9884522530679449,0.6693370284648441,0,2.7934098362128554
