channel,mean_act,std_act,median_act,mad_act,is_dead,rms_threshold
emg1,1.9271609338213092,2.42600481483481,1.092693758195705,0.6984517310312015,0,2.4417588475823777
emg2,6.0510703215222135,5.815087494567187,3.577578985290933,2.6932410957134563,0,11.93546359883775
emg3,4.0093151483148155,3.7319939063902243,2.7706642194927213,1.7606412326658742,0,7.469836047905801
emg4,2.7496953193231537,2.5737820198957784,1.9559038900453791,1.2818989168839277,0,5.595547895329789
emg5,1.8209053337632322,1.3036912230527606,1.671584297055833,0.9853580948063181,0,2.780052997848647
emg6,1.8965364380823624,1.8985429194038135,1.26539381555216,0.8649041474427115,0,3.606293574927457
emg7,1.2834554125277924,1.1248908226807555,1.0203545033593766,0.5911425571015121,0,2.0151204509984253
emg8,3.460357612320247,5.11631131491784,1.3481887732394504,1.071821028873901,0,3.934423159966705
