pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,3.822,4.182,0.3600000000000003,4.002000000000001,7.2600071221825235,0.1800000000000006,0.120000000000001,1.7444327264990351
1,5.382,5.862,0.4800000000000004,5.682,7.246851358797095,0.3000000000000007,0.1200000000000001,2.1871225774798533
2,8.802,9.042,0.2400000000000002,8.922,7.115505108227799,0.120000000000001,0.0600000000000005,1.2781467349483022
3,10.782,11.562000000000001,0.7800000000000011,11.082,6.5834169244625524,0.3000000000000007,0.120000000000001,3.255501149016286
