pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,2.657,3.157,0.5,2.7569999999999997,0.875,0.09999999999999964,,0.2750000000000001
1,3.657,4.356999999999999,0.6999999999999993,3.857,0.625,0.20000000000000018,,0.3374999999999997
2,4.657,5.157,0.5,4.957,0.875,0.2999999999999998,0.09999999999999964,0.2812500000000002
3,5.457,6.257,0.7999999999999998,5.557,0.75,0.10000000000000053,,0.4124999999999997
4,11.556999999999999,12.556999999999999,1.0,11.957,0.875,0.40000000000000213,,0.6375000000000006
5,13.757000000000001,13.957,0.1999999999999993,13.757000000000001,0.625,,0.10000000000000142,0.0687499999999992
