pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,2.6615,3.1615,0.5,2.6615,0.875,,,0.2999999999999998
1,3.5615,4.3614999999999995,0.7999999999999994,3.5615,0.75,,,0.44999999999999973
2,4.6615,5.0615,0.39999999999999947,4.9615,1.0,0.2999999999999998,,0.2874999999999997
3,5.4615,6.2615,0.7999999999999998,5.5615,1.0,0.09999999999999964,,0.4749999999999999
4,6.5615,6.7615,0.20000000000000018,6.5615,0.5,,,0.07500000000000012
5,11.561499999999999,12.561499999999999,1.0,11.961500000000001,1.0,0.40000000000000213,,0.6875000000000007
6,13.6615,13.961500000000001,0.3000000000000007,13.761500000000002,0.875,0.10000000000000142,0.10000000000000142,0.1499999999999999
