sheet,channel,n_samples,baseline_median,baseline_mad,hi_thr,lo_thr,n_events,total_active_s,activity_ratio_pct
Pronasyon,emg1,2984,0.5599826525988932,0.10031604740067099,3.0,2.0,14,6.699999999999857,22.45308310991957
Pronasyon,emg2,2984,0.5373234840970159,0.18244456035952158,3.0,2.0,15,4.989999999999894,16.722520107238605
Pronasyon,emg3,2984,0.6168395149858241,0.14302024781222022,3.0,2.0,15,4.049999999999914,13.572386058981234
Pronasyon,emg4,2984,0.6855710156769819,0.203863099470703,3.0,2.0,13,4.7599999999998985,15.951742627345844
Pronasyon,emg5,2984,0.6323551521107879,0.13173420479392167,3.0,2.0,15,5.62999999999988,18.867292225201073
Pronasyon,emg6,2984,0.5990590257758505,0.13105778354457184,3.0,2.0,13,7.769999999999834,26.03887399463807
Pronasyon,emg7,2984,0.6325677914589647,0.16005823130737756,3.0,2.0,12,6.09999999999987,20.44235924932976
Pronasyon,emg8,2984,0.639031656435153,0.14062135082444008,3.0,2.0,12,6.54999999999986,21.950402144772116
