sheet,channel,n_samples,baseline_median,baseline_mad,hi_thr,lo_thr,n_events,total_active_s,activity_ratio_pct
El-Ac,emg1,2183,2.234066103213459,0.9709527125516758,3.0,2.0,12,1.5299999999999674,7.008703618873111
El-Ac,emg2,2183,2.841928951499842,1.3682076099615603,3.0,2.0,10,1.3999999999999702,6.41319285387082
El-Ac,emg3,2183,4.2677031378203,1.504290014284908,3.0,2.0,14,2.209999999999953,10.123683005038938
El-Ac,emg4,2183,7.909845769635413,2.549875022574385,3.0,2.0,13,1.9599999999999582,8.978469995419148
El-Ac,emg5,2183,12.912355167116257,4.279139411484071,3.0,2.0,10,1.3299999999999716,6.092533211177279
El-Ac,emg6,2183,5.99291428371418,2.3702138161190813,3.0,2.0,9,1.4599999999999689,6.68804397617957
El-Ac,emg7,2183,2.394837478641814,0.5830438824053835,3.0,2.0,9,1.3399999999999714,6.138341731562071
El-Ac,emg8,2183,2.1093412560751155,0.7314096438549369,3.0,2.0,10,1.549999999999967,7.100320659642693
