sheet,channel,n_samples,baseline_median,baseline_mad,hi_thr,lo_thr,n_events,total_active_s,activity_ratio_pct
El-Kapat,emg1,1884,8.505734836122777,2.823333543134233,3.0,2.0,5,0.5499999999999883,2.91932059447983
El-Kapat,emg2,1884,5.840149757934593,1.8772254827904977,3.0,2.0,3,0.6599999999999859,3.5031847133757963
El-Kapat,emg3,1884,7.2772034778554024,2.809479892916139,3.0,2.0,2,0.4399999999999906,2.335456475583864
El-Kapat,emg4,1884,10.077951808905093,3.101268438161518,3.0,2.0,9,1.599999999999966,8.492569002123142
El-Kapat,emg5,1884,14.511479433844443,3.6895587512509715,3.0,2.0,6,0.8199999999999825,4.352441613588111
El-Kapat,emg6,1884,19.943663363822296,6.309772398802307,3.0,2.0,6,0.6899999999999853,3.662420382165605
El-Kapat,emg7,1884,19.179744377755554,7.19828649163763,3.0,2.0,6,0.6799999999999855,3.6093418259023355
El-Kapat,emg8,1884,10.108657822591475,4.385337197151352,3.0,2.0,4,0.46999999999999,2.494692144373673
