t_center,mean_z_emg1,mean_z_emg2,mean_z_emg3,mean_z_emg4,mean_z_emg5,mean_z_emg6,mean_z_emg7,mean_z_emg8,consensus
3.402,4.5682036365745,6.04234224583563,7.036045184196524,6.098476265561152,6.905517453834357,8.663151266206834,5.889622267016146,7.4515897966958144,1
3.4619999999999997,0.7361020382454292,1.6405233759073907,1.9562068507822283,2.127052153209859,2.3288894460079854,4.354992908643466,2.7811665322990375,2.5909786034560427,1
3.5220000000000002,-1.2148177261701718,-0.06558489409413026,-0.1094160316199491,-0.5881628685143042,-0.33638243779894134,0.8133398633930349,0.33238677918100645,-0.5019338252339475,0
3.582,-1.405891896500845,-0.6038922230645983,-0.592549041341505,-1.38516750086254,-0.8931774681548741,-0.4235871978731058,-0.41205031156557026,-1.334754572760149,0
3.6420000000000003,-1.1265386866173785,-1.1383528684716633,-0.785854921506444,-0.9043011386323068,-0.8198664182301046,-0.639649779663733,-0.8623686563486395,-1.3974647009331271,0
3.702,-0.8657125707306622,-0.9913442373559335,-0.198165490787396,-0.446137673356719,-0.5639138388642834,-0.6644477359002194,-1.0768422709323877,-0.9912912375551581,0
3.762,-1.12650333515548,-0.4573738472825693,0.5682953332240507,-0.6234604974951069,-0.2136974687287896,-0.5818975608784764,-0.9513580549389125,-0.2711878807294274,0
3.822,-1.4436794274044988,-0.2423825183437561,0.7065223516485571,-0.5858930988272442,-0.08264054748416134,-0.48641110205623805,-0.8011421560137552,0.013757816426119627,0
3.8819999999999997,-1.125357023072232,-0.4766460947902302,0.4513483705190773,-0.057617514468284343,-0.0800704356400629,-0.7371990577999958,-0.8632061021094918,-0.5458817378510429,0
3.942,-0.631861375817052,-0.794174642788882,-0.030861011428672026,0.11149358130958459,0.24651719629801203,-0.6822095685261793,-0.7514160426519846,-1.1772535301333151,0
4.002000000000001,-0.5752906034955886,-0.7571995046564298,-0.5787788831163129,-0.4849905849294314,0.4472086946237881,-0.31518828550356853,-0.37719019934415116,-1.4226006371856788,0
4.061999999999999,-0.9161110363189001,-0.6649593111035443,-0.8048202708099909,-1.0094003059801133,0.09390787902189542,-0.5681322151575531,-0.5124278835998819,-1.522638917658633,0
4.122,-1.1698498334032355,-0.5268795837313808,-1.1021694939189954,-1.0792247867525429,-0.4798509987315127,-0.9455270717322509,-1.0481191995694987,-1.4387034307185,0
4.182,-1.0039131354386344,-0.217356093550184,-1.4505485533960574,-1.2371948881307873,-0.9423017930639196,-0.843266990173479,-1.327307306790356,-1.3034656517844199,0
4.242,-0.5119393887946119,0.13213738201679628,-1.2485796823557147,-1.040447580251343,-0.9760516079281628,-0.8003056610982117,-1.2953006461544483,-1.4477074663438725,0
4.302,-0.3890539163892823,0.22516975508782813,-0.7766925065244489,-0.6637053835371562,-0.6330055809063134,-0.9052705043043963,-0.5437109929971511,-1.1139383416412159,0
4.362,-0.45515204512962587,0.3827353180109721,-0.8626024369090798,-0.9521142780523698,-0.17438813549553878,-0.21746216315730071,1.1469672327503428,0.5580832843903826,0
4.422000000000001,-0.07741599664803452,0.8326303727279353,-1.2980601745640372,-1.240292581560264,-0.008770672016344993,0.4971586353436659,1.8764122770895442,1.8012310287665168,0
4.481999999999999,0.6725045208229726,1.1417536593386297,-0.823624579075715,-0.2188321764540093,0.4487160842949323,0.2692123161564645,1.049414849667705,0.7995544315700424,0
4.542,1.5621802737138921,1.3562279140397069,0.629291311527871,1.9688071160333251,1.9700393337221989,0.2652242809088903,0.7053390760545897,-0.7305894419848044,1
4.602,1.3160886754412349,0.8806191645202269,1.1018407167406272,2.8822191213910457,2.390069655589101,0.7075084294450522,1.481824442307038,-0.4783629310758471,1
4.662,0.1858624785044168,0.5714889345243964,1.0114802626867856,1.8356934227819457,1.3831781995236365,1.3375807488305191,1.7173704868549828,0.7942115981785339,1
4.7219999999999995,-0.37462299851177994,0.7421032724797558,1.155500133350836,0.5906536670713239,0.5639869353209552,1.3130729337735512,0.8929753276920828,1.1595316404285938,0
4.782,0.2808261520418764,1.117364849656641,1.3875512227661924,0.7606795197938393,0.27496625759331983,1.1801347108817153,0.7860471646698203,1.4707555173291516,1
4.8420000000000005,1.0792971503309765,1.8796098853941883,2.0730827438687727,1.8066869193935353,1.0228213646182893,2.6205135446579666,0.9806861644846135,2.1581598017778503,1
4.902,0.3976339467238604,1.2615298847850238,1.344577967667638,0.9916838129010892,1.0607191251477484,2.806346243463578,1.0226634101739085,1.4731419768643754,1
4.962,-0.13585422733553995,-0.3785430553330728,-0.4940377217607508,-0.6251564805943783,0.030942307905916577,0.9271744724662333,1.5281567598146648,0.3593120017323226,0
5.022,0.8263059348114448,-0.4826897789100613,-0.8009022959108218,-0.4369308162892076,0.2532119633750492,0.13361772248116685,2.2305544318099497,0.10688705841979758,0
5.082,2.5829368458165263,1.6427319507682023,0.5669814206548915,1.4442302240193854,2.433344569624499,2.780451700271953,3.0416338144194075,0.5205809390499739,1
5.1419999999999995,3.244492123124726,3.150412881209356,1.524247342934186,3.026357119998583,5.629320471803514,10.422532675739872,3.92573693006914,1.7924776558171196,1
5.202,2.172128494372449,2.0484675711218414,0.8874659565837274,2.617001757201558,6.067797152039264,14.59448887732406,3.3369058198053136,2.843465003253705,1
5.2620000000000005,1.3715083374663806,0.5395945595614222,0.12396673097058707,0.9346912770631164,3.127546908335806,9.386431455774337,1.8881872055259457,2.5032862787678853,1
5.322,1.3665877650648275,0.5446579115577544,0.18156500553453336,0.22691942990186634,1.5738698444928645,4.948853395309528,3.3604590878883442,2.135630350678599,1
5.382,2.2009296360848984,1.894842983875401,1.0987785216068484,2.244114495577973,3.746258425123252,8.736198951865003,7.564724941117645,3.827815045958006,1
5.442,3.1523710094925192,3.068440963713041,2.3961587299269667,4.719486802944245,6.43257847236143,13.385442582514964,9.876081563069933,5.554587728089548,1
5.502000000000001,2.0851044425568372,1.808150413238921,1.684220251787121,3.1968112582749924,4.587929298794552,9.815123918176218,6.723233359652743,3.5046645675980455,1
5.561999999999999,0.2484680391157492,0.16488516055851485,-0.05254762838025164,0.17524963212639189,1.4737964198384494,3.5855195987400013,1.771736815721738,0.5046577452831019,0
5.622,-0.43273834462181093,-0.5162311603911428,-0.6473261255978952,-0.6238388655564965,0.38480093337937266,0.868793491970442,-0.52178339064292,-0.6119924473376525,0
5.682,-0.6200784572115102,-1.4355432911907784,-0.5232779982017891,-0.49002246594649734,-0.45912201614525716,-0.37859973820396936,-0.9933841275127312,-1.229323122512146,0
5.742,-0.9431793767626647,-1.1086699106201336,-0.25309447322974793,0.22693948390437887,-0.7471150922348956,-0.9650517670224034,-0.9637666923850383,-1.4338382769921816,0
5.802,-1.3358156378098698,0.19616832068222334,-0.44673458856118103,0.42986076174319526,-0.6089292765252712,-0.8097472162956164,-0.7646599121208815,-1.1403907674984073,0
5.862,-1.2959458322160513,0.31597940214223585,-0.9898779390004884,-0.6165013548779092,-0.4081715950221476,-0.7484393691421962,-0.6976331035327271,-0.6130531548986352,0
5.922000000000001,-0.6894690777214884,-0.5094393511856968,-1.3336815575939942,-1.35261285064791,-0.033884671409362965,-1.0808562453223387,-0.976750755557268,-0.7964620496796716,0
5.981999999999999,-0.4222744952876971,-1.0821316256284397,-1.255754925041208,-1.3828325945128712,-0.10889793387053963,-1.0819416970138702,-1.3072592281535529,-1.5464193686860146,0
6.042,-0.8875682433492665,-1.4890525389296316,-1.2950616674617363,-1.2773820954342987,-0.7657940105588633,-1.0522771338726848,-1.3226749350920604,-1.7632733545008368,0
6.102,-1.1948355704488027,-1.6232138603779263,-1.5311718637276979,-1.1273214548564077,-0.9301731681139148,-1.2977586935157697,-1.0235708641798107,-1.4935683125411636,0
6.162,-0.9892976302176396,-1.2619918073410263,-1.4014714964746215,-0.8883149379076,-0.6296159051836756,-1.2290401823865569,-0.923191036110163,-1.2828077485255938,0
6.2219999999999995,-0.5502314502211281,-1.049928791397844,-0.853188733337329,-0.37033345761257147,-0.5908423983455359,-0.7521223259122856,-1.1271541840478374,-1.0716258186957812,0
6.282,-0.17869690786613876,-1.332527777083696,-0.05084300914389225,0.23044469869747305,-0.6540698814573548,-0.5243792031042894,-1.248986119752507,-0.8261397019182032,0
6.3420000000000005,-0.3206836180040739,-1.4971422096368514,0.3148792044826922,0.06298548607567604,-0.6742702029166722,-0.7240322927462293,-1.2011246336043808,-0.8465946317944958,0
6.402,-0.8635098043229114,-1.181769503862697,-0.06104927075299501,-0.7373028122474862,-0.6494829615505187,-1.1619034385237321,-1.1457528058056887,-1.105347676642407,0
6.462,-0.7460101151920963,-1.0020676468214131,-0.6912171675678479,-1.0647753107528033,-0.20024949358546884,-1.2206513212538388,-1.1287453524473716,-1.0905289936047942,0
6.522,0.6560619467685916,-0.9702553299512612,-1.3696520567251396,-0.9372772668148084,0.9729072850850047,-0.14420081337012236,-0.9288207329290338,-0.26573492503024493,0
6.582,1.4949020682262555,-0.5374234222645538,-1.5377550547668781,-0.7471808155111742,1.6414144172531955,0.775878025929043,-0.48247424355551044,0.4452994708394782,0
6.6419999999999995,0.3162034592646385,-0.4422219672806646,-1.176063006395659,-0.6806987750461269,0.7514405782939474,0.17875328054255477,-0.37563208153590466,0.16424380033045916,0
6.702,-0.6648712556825856,-0.37444925429242804,-0.9314054654601264,-0.7270628117961925,-0.004504411602758139,-0.826370520340879,-0.6336041445642037,-0.274811974999651,0
6.7620000000000005,-0.4146705445179934,0.03135800082943984,-0.553913379991819,-0.4295273024247799,0.2747738930572186,-1.0214155734012136,-0.6139281043507887,-0.4412599077783575,0
6.822,-0.29064186745748155,0.01843909995485371,0.2543719674050882,-0.030329650649915583,0.6596078587199588,-0.2899621666821695,0.256055900922,-0.5781792473578545,0
6.882,-0.42553103892647076,-0.3276435694232827,0.14478058148461836,0.12740466467631528,0.4274536710504793,0.46834204003131824,1.075828038042994,-0.4544059023129052,0
6.942,-0.5376011233620663,-0.8985212502964028,-0.6387370267636117,0.7416941864589365,-0.22233813702194286,0.5579732060220438,0.8262022602872401,-0.27565293674141333,0
7.002000000000001,-0.51971438937173,-0.9286212660873079,-0.3933988042932923,1.2504229212539266,-0.23339417074088417,0.49276772170590405,0.7750189755257614,0.056829521562684455,0
7.061999999999999,0.08458355919262832,-0.373390424731086,-0.2872929296151008,0.7723530793259745,0.16420128901122025,0.5146747305898846,1.3060682519590017,0.8777840216814461,0
7.122,0.6892918318481641,-0.35387691674945004,-1.0225769314319253,0.18704503953056847,0.10143248329898115,0.49891608585500774,1.4140912694157182,1.285913474629241,0
7.182,0.5592918237650191,-0.7816512863557518,-0.9993905056512339,-0.08392834799787756,0.15856257696027584,0.15673895180787037,1.0044409450927316,1.1857395782704032,0
7.242,0.6117866246951691,-0.699560618419013,0.18009652035359047,0.05855142958038328,0.4302264933045808,-0.6468727240502136,0.7290292592946744,1.3435249700539973,0
7.302,1.7512898161831647,0.6838703598162305,1.1092923764136844,0.7849131597583628,0.48802919942498363,-0.5429134030084324,1.4159009914269498,1.5360905746375508,1
7.362,3.067039594601438,1.996523551061756,1.1107546095887708,1.2857894176341709,1.1835261573641604,2.7580530071790865,2.997676420724881,2.0130217005574136,1
7.422000000000001,2.870748514597205,1.3267705650386123,0.5857097689232148,0.9562783127907953,2.27313441382785,7.003552720809446,3.8530480443640616,1.9171059550706702,1
7.481999999999999,1.8455647525545091,0.7146815248868732,0.0778284868462184,0.863570901423201,2.6058603193168834,8.218661822085167,3.988387808241196,1.4943220135291522,1
7.542,1.380239783212884,1.2833580251738714,0.09076815550575788,1.4684702120130153,2.5754849922465186,7.314702331827504,4.68004884348409,2.6744477181608346,1
7.602,2.087670962996557,1.4338142286007542,0.6878231804681172,2.231562401828223,3.096416308070069,7.410148575642416,4.940884835080589,4.212942490939619,1
7.662,2.892017965540468,1.1498679367689444,0.9570127175968971,2.091029250196072,2.796622514453208,6.1392267502674365,3.6068866719530903,3.776570649111431,1
7.7219999999999995,2.2433627218243264,1.4893541385988305,0.9398173478526163,1.4450563160050827,2.2667292319767633,4.145527235567928,2.3739156404704,2.0135848583364213,1
7.782,0.9160944509916601,1.1867604122202415,0.6330584439889136,1.0204830061400776,2.326449091938347,4.278222932019476,2.0487209396126143,0.49140664287202523,1
7.8420000000000005,0.1626296495218352,-0.05112694413589692,-0.3924779031612133,0.4052648549222266,1.2156930692243086,3.1079219786530943,1.0747423398250502,-0.26351055196235923,0
7.902,-0.007382850195599616,-0.03136066872682342,-1.089283605980883,0.23730023309613998,-0.1802353433510785,0.47881207735736514,-0.22300953591549807,-0.6177784388168518,0
7.962,-0.33531226333040637,0.12955661842444138,-1.0846910947232005,0.5756447013752589,-0.8297930889063178,-1.0560729818599461,-0.8114982796609386,-1.124124824336468,0
8.022,-0.8172339798963156,-0.9658034394339513,-0.876730298698202,0.8895941827467376,-0.9957421834839028,-1.2280271750468756,-0.99920693828917,-1.37303079674993,0
8.082,-0.984204931815846,-1.8733322238473022,-0.7695519405734985,0.5184965927094601,-0.7847480321007131,-1.2965476693781957,-1.1830310821410783,-1.0220493300873599,0
8.142,-0.8008868942082378,-1.681379387235218,-0.7188074641533455,-0.3328572985293234,-0.39479907844821055,-1.451466515436129,-1.3683857293608541,-0.6493097601579384,0
8.202,-0.7448035927880019,-1.278911386629915,-0.8630603143894815,-0.38066789872829293,-0.33709617260800767,-1.4082371330444656,-1.3897848060238722,-0.8460664406386105,0
8.262,-1.0265487153939308,-1.1192595605148705,-0.8451381243608368,0.13622371414782877,-0.4267298624624544,-1.2023006970718704,-1.0407199949788788,-1.090161290032477,0
8.322,-1.1948303594586667,-1.0728907988787182,-0.5112151353371479,-0.029898161308439402,-0.3173702258114576,-0.9375239047289732,-0.4909835271166864,-1.2663090704901252,0
8.382,-0.8586544083619971,-0.8874942570554386,-0.3419562023985339,-0.6011356599991807,-0.40082157071981145,-0.9790738709523352,-0.15588055192495176,-1.533431849803813,0
8.442,-0.4097946152659919,-0.6049702371344535,-0.677930227880291,-0.7856987819022452,-0.7304556784337525,-1.0912233168518808,-0.22234923029241083,-1.4900684521230554,0
8.501999999999999,-0.42772319647724916,-0.16858751050773835,-1.0957193092989421,-0.6774027754987747,-1.005180348445453,-1.2005849353738194,-0.6408884511288006,-1.2160648218732777,0
8.562000000000001,-0.9836650229382884,0.05153749946910135,-0.9503797847456078,-0.2937819777472434,-1.0148521000430206,-1.5043289260882815,-0.9757205948428261,-1.0635340545353602,0
8.622,-1.4285996730514487,-0.7405057694728198,-0.8377887003344989,-0.08475066487026157,-0.8074175757697007,-1.6116179899323562,-1.0325410926723275,-1.0095050489343194,0
8.682,-1.5219213903484408,-1.4025228407142052,-1.0555725036255355,-0.6302848706251596,-0.6450302421541411,-1.4596533885363538,-0.7477255134169533,-0.3724013801365292,0
8.742,-1.4886950977234965,-0.7885282274001503,-0.9876803623722955,-0.917156506428741,-0.5075211931548261,-1.243616290833865,0.07663326550525869,0.9751430868726999,0
8.802,-1.266503088620075,-0.21075315719584234,-0.45482200742404494,-0.6497153028174742,-0.06258998401024374,-0.8743540628059585,0.9679287692824148,1.1872585640233217,0
8.862,-0.9351106089749553,-0.628017986282719,-0.09334928651268937,-0.6594883290019261,0.11572015856343083,-0.24870323064223487,1.1140530716514465,0.33807223142112836,0
8.922,-0.6627333907348462,-1.1447410532864908,0.11115348108503198,-0.8865704466038627,-0.44135404817353163,0.3213617805271092,1.0933009876001516,0.3182388400625978,0
8.982,-0.38736249689399127,-1.2046756040763482,0.7097225908461665,-0.9787843408872491,-0.5506470967651204,0.21699652537357525,1.2705344867660917,0.92231422194192,0
9.042,-0.39736182039057927,-0.6759631706341569,1.4494040276743554,-0.38719748452541025,0.5601502928438004,-0.1859156459043663,1.117381313902097,1.8090456058271374,0
9.102,-0.007257636978000285,0.5109454377005735,1.4399274777062916,1.081321461251399,2.236385369101898,0.7856278472962712,0.6942538693326918,3.325189347279988,1
9.161999999999999,0.9319168180500883,1.1298895193405056,1.1507032364879304,2.449676439041487,3.568498585603655,4.734904825754625,0.14744683754960036,4.471701402501226,1
9.222,1.032875519573185,1.9671737517513808,1.501925621759802,3.206414934925062,4.0924304683720765,8.84003779420513,-0.37549635828349864,4.065278056820833,1
9.282,1.076927011963215,3.1851993223873456,1.416242449862845,2.338281782143774,2.1818345972660884,6.2408104293811135,-0.07452791559669471,3.403575795653831,1
9.342,1.0240461082052927,1.5841760615807934,0.53593329236036,0.7478780393451823,-0.5087333875119221,0.8895178079984358,2.1756230804065617,3.729466572419249,1
9.402000000000001,0.14367908265694285,-1.0428448551479017,-0.006404221446769813,1.001079894087195,-1.000763374529145,0.3901084097339546,5.683593417286322,4.8102257033725415,0
9.462,0.35914722907762703,-1.2326678405539477,0.26434011802142376,2.050633433758581,0.467638700052702,2.5043689721296287,6.556352747093094,5.406763245608869,1
9.522,1.8231298099641535,0.6613660927556065,1.0229048465341104,3.03309057570333,3.509259878321919,5.0654311051879874,4.533325780748957,4.59335377559932,1
9.582,2.3636521954744594,2.470785864073511,1.4337599145202387,3.364496214207133,5.362063947857294,7.580345715880565,3.5638607195063474,3.839676596726031,1
9.642,2.3219928815624757,2.5717965110741496,1.3343093071473353,2.5845629670207337,4.720799062267715,9.533491691643446,3.791647613880791,4.499908378275374,1
9.702,2.073666034753886,1.4975880527655578,1.005380419864831,2.079212895821604,3.203224122026869,8.522576626867112,3.726966907181103,4.422275069864537,1
9.762,2.2276674937569454,1.366586730295392,1.0544459367641708,2.3845010949393655,2.679260217901105,5.621841082432742,3.440575048630022,4.11181661864853,1
9.822,4.8737876210744036,4.87280563891009,3.427611645466784,4.00765301150328,5.135350826321081,6.942566039948203,3.8324082674299453,6.913263828763433,1
9.882,7.069412705885978,8.526169158530864,6.117748113568012,5.463387408595408,7.492423415117732,9.724329195739031,4.741917959506574,8.999392872491034,1
9.942,4.995651426172534,6.896456381555507,5.251637137164508,4.363237830725478,5.510334347112778,8.607646897514188,4.739737265294097,7.354213840720427,1
10.001999999999999,1.9571214707615334,3.2535252226402274,3.1002375697570947,2.6007206909051197,2.6620940712330943,6.5208741210947885,2.767505638681128,4.5192888321690425,1
10.062000000000001,1.4236913144014471,1.4594466262413304,2.822718180981606,2.1664072885659897,2.29234571609429,5.5591129900287095,0.612186879017627,2.6981748292323133,1
10.122,2.3322634440142926,0.8295954148229349,2.8045945196059017,2.280630120225232,3.0267534733965147,6.725050887580426,1.3344686630632943,2.8110951909821185,1
10.182,3.227022031094293,1.6817734657537793,2.3071154900067534,2.8847291564367636,4.290137148059819,9.447763937330775,3.757158805296218,3.5966166048775445,1
10.242,2.881740130628078,2.9696493125237082,1.6452024831146772,3.055994850193914,4.6042292325780725,8.404943088956813,3.8805403710441997,3.0311936755009907,1
