start_time,end_time,center_time,RMS_log1p,TKEO_log1p,WL_log1p,cluster_active_raw,cluster_active_smoothed
47.0,387.0,217.0,0.493266425748485,0.0012990105745382472,0.23088027963227195,1,1
227.0,567.0,397.0,0.47686215349957484,0.0009195345769768187,0.2515503166173614,1,1
407.0,747.0,577.0,0.4731998725562417,0.0005206203274324851,0.17033765938916987,0,1
587.0,927.0,757.0,0.45467252914154455,0.0007356356369374336,0.24169363168082908,0,1
767.0,1107.0,937.0,0.4173052696277983,0.0007742475258814826,0.47115430967460253,1,1
947.0,1287.0,1117.0,0.5644415331372009,0.001659219560319243,0.4651663981709269,1,1
1127.0,1467.0,1297.0,0.6786318293606296,0.0024604795444680212,0.3370064714042726,1,1
1307.0,1647.0,1477.0,0.6414621686447193,0.0021572877235013876,0.39141807989636673,1,1
1487.0,1827.0,1657.0,0.6141019632193468,0.001917318867011998,0.40664332451985596,1,1
1667.0,2007.0,1837.0,0.6864954789800952,0.0017979619651572313,0.3140102873464049,1,1
1847.0,2187.0,2017.0,0.6680026619674904,0.0018046375552127607,0.3618139587544113,1,1
2027.0,2367.0,2197.0,0.5500480387763378,0.0013088122109983788,0.37839672670928953,1,1
2207.0,2547.0,2377.0,0.4827060207463406,0.00038819082558324235,0.18133655999022044,0,1
2387.0,2727.0,2557.0,0.5321720159847411,0.0014207510251577774,0.4231957136984048,1,1
2567.0,2907.0,2737.0,0.6910039204197961,0.0037090874813724395,0.5206195525060947,1,1
2747.0,3087.0,2917.0,0.7909320268485324,0.0036153590726463723,0.40836125314224153,1,1
2927.0,3267.0,3097.0,0.7206238390855203,0.0033807710215204914,0.5622224908544255,1,1
3107.0,3447.0,3277.0,0.5451857935895715,0.002252650295486196,0.5514840083622333,1,1
3287.0,3627.0,3457.0,0.5712427820668922,0.0017156562922993163,0.4742420070175899,1,1
3467.0,3807.0,3637.0,0.8132215977881265,0.004572055070464457,0.8109764402368521,1,1
3647.0,3987.0,3817.0,1.1080909198165514,0.013426978031196263,0.8639745211577344,1,1
3827.0,4167.0,3997.0,1.2152856870533784,0.012748314335969315,0.5877390138158898,1,1
4007.0,4347.0,4177.0,1.1124819259875542,0.00756192935331628,0.6506325874193536,1,1
4187.0,4527.0,4357.0,0.9898255421189557,0.005468210418730183,0.6772888966052942,1,1
4367.0,4707.0,4537.0,0.9222221070000081,0.00607807227290806,0.5031008955764323,1,1
4547.0,4887.0,4717.0,0.8245314473527369,0.003228424555082111,0.36458491651695984,1,1
4727.0,5067.0,4897.0,0.7522200398641109,0.0018324025136113033,0.37579193700882685,1,1
4907.0,5247.0,5077.0,0.7059527898509804,0.001551782743739914,0.5062594268984865,1,1
5087.0,5427.0,5257.0,0.8828985418681339,0.0062518103991708535,0.6561390135483977,1,1
5267.0,5607.0,5437.0,1.0301918028081747,0.0088957040397461,0.42927476635579126,1,1
5447.0,5787.0,5617.0,1.0223254033623919,0.0054349031629481554,0.3458869434964824,1,1
