pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,2.697,2.9370000000000003,0.2400000000000002,2.7569999999999997,1.0,0.05999999999999961,,0.195
1,3.657,3.8970000000000002,0.2400000000000002,3.657,0.625,,,0.13500000000000006
2,4.917,5.0969999999999995,0.17999999999999972,4.917,0.75,,,0.10124999999999995
3,5.5169999999999995,5.877000000000001,0.3600000000000012,5.5169999999999995,0.875,,,0.25125000000000086
4,11.757,12.057,0.3000000000000007,11.937000000000001,0.875,0.1800000000000015,,0.1912500000000006
5,13.737,13.917,0.17999999999999972,13.737,0.75,,,0.09749999999999981
