pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,3.6465,6.2465,2.6,3.9465000000000003,1.0,0.30000000000000027,,2.2625
1,6.4465,11.746500000000001,5.300000000000001,8.1465,1.0,1.6999999999999993,,4.59375
2,12.6465,14.4465,1.8000000000000007,12.6465,1.0,,,1.7375000000000003
3,15.1465,17.3465,2.1999999999999993,15.246500000000001,1.0,0.10000000000000142,0.1999999999999993,2.0437499999999997
4,17.9465,19.9465,2.0,18.3465,1.0,0.3999999999999986,,1.71875
5,20.1465,20.4465,0.3000000000000007,20.3465,0.625,0.1999999999999993,,0.15000000000000036
6,21.6465,24.1465,2.5,21.746499999999997,1.0,0.09999999999999787,,2.393750000000001
7,24.6465,26.3465,1.6999999999999993,25.246499999999997,1.0,0.5999999999999979,0.10000000000000142,1.4249999999999992
