pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,2.9219999999999997,3.1020000000000003,0.1800000000000006,2.982,2.6601799763942293,0.0600000000000005,0.0600000000000005,0.3051457002811693
1,3.6420000000000003,5.022,1.38,4.002000000000001,7.2600071221825235,0.3600000000000003,0.6600000000000001,3.528641992851676
2,5.322,7.182,1.8600000000000003,5.682,7.246851358797094,0.3600000000000003,1.1399999999999997,4.9012233832310885
3,8.262,9.342,1.08,8.922,7.115505108227798,0.6600000000000001,0.3600000000000012,3.8291715614014303
4,10.722,11.862,1.1400000000000006,11.682,6.816492714610341,0.3600000000000012,0.11999999999999922,4.944903505505216
