channel,mean_act,std_act,median_act,mad_act,is_dead,rms_threshold
emg1,31.725425265593028,34.64752967854893,17.418666543562807,16.169598479220564,0,63.8087337579163
emg2,13.418357895409462,14.391051429637537,7.626254042695973,6.026717437053904,0,27.004484769113645
emg3,12.499499631342175,13.914729807799567,6.863398860636724,6.254538562640864,0,27.621542528381823
emg4,15.381394019808715,17.925800929704092,7.646878244028217,7.101631484142439,0,34.49028699710939
emg5,8.66102516847784,9.566020491144066,4.576090483917306,3.8761659077781534,0,19.93196982559037
emg6,9.791446662333183,11.125109680901701,5.641975121339107,4.8576563337354255,0,22.105329075381018
emg7,23.387922293643058,26.99777669887629,11.188945053866956,9.70511015841289,0,54.67068701649129
emg8,12.803980556477393,13.628122589058624,7.023378793948314,5.9917915321467206,0,28.231361901500915
