start_time,end_time,center_time,RMS_log1p,TKEO_log1p,WL_log1p,cluster,is_active_cluster
62.0,252.0,157.0,0.22889831730135501,0.0011787991159723625,0.31066720803547004,1,0
162.0,352.0,257.0,0.3623319795447791,0.0018703048700009952,0.31838574542071313,1,0
262.0,452.0,357.0,0.41539079369023585,0.001904927269811486,0.2749392257944047,1,0
362.0,552.0,457.0,0.4205601738141513,0.0018653572044418966,0.23402144563893673,1,0
462.0,652.0,557.0,0.47475339578784503,0.004266289590860316,0.397430646295445,0,1
562.0,752.0,657.0,0.6873522235723495,0.012340847341347798,0.6168578761401374,0,1
662.0,852.0,757.0,0.8365738465316659,0.01120391008898748,0.4491371630747247,0,1
762.0,952.0,857.0,0.7884933814018524,0.01412852037824755,0.5350469924301224,0,1
862.0,1052.0,957.0,0.636043064791824,0.009616825813816806,0.6464604766799732,0,1
962.0,1152.0,1057.0,0.6581683048892165,0.00595073295150419,0.3787301154211437,0,1
1062.0,1252.0,1157.0,0.7785300337883834,0.010609165865784517,0.3772497129142979,0,1
1162.0,1352.0,1257.0,0.8359156245242572,0.012186532178905703,0.3604165779439709,0,1
1262.0,1452.0,1357.0,0.8191808998020654,0.014410586225173268,0.4809276703808627,0,1
1362.0,1552.0,1457.0,0.7786666247654903,0.01244656067429514,0.412724235913933,0,1
1462.0,1652.0,1557.0,0.7227818539116843,0.010829669203619706,0.3851688948767916,0,1
1562.0,1752.0,1657.0,0.6554009713364309,0.010877075380479556,0.4157197870545378,0,1
1662.0,1852.0,1757.0,0.6463758158748122,0.004864008359665127,0.293114636143794,0,1
1762.0,1952.0,1857.0,0.7346581025108322,0.009036505488944658,0.41061592438843875,0,1
1862.0,2052.0,1957.0,0.7858209503451322,0.013271918877108619,0.3557423885461633,0,1
1962.0,2152.0,2057.0,0.710613077754186,0.008429437449173665,0.4853979669258639,0,1
2062.0,2252.0,2157.0,0.7277276965943168,0.006333436741012463,0.5441708041305918,0,1
2162.0,2352.0,2257.0,0.8687715453979079,0.012724179763524402,0.4916764887948489,0,1
2262.0,2452.0,2357.0,0.8831132966742854,0.011358917915446602,0.5323937958654273,0,1
2362.0,2552.0,2457.0,0.7978746314731412,0.009687812474930108,0.5636230395550684,0,1
2462.0,2652.0,2557.0,0.7837018344983244,0.012997008400707532,0.544954003719154,0,1
2562.0,2752.0,2657.0,0.8892700105033758,0.021996630019872676,0.5834833207125795,0,1
2662.0,2852.0,2757.0,0.9862610977328878,0.026199843192122856,0.4399080309980829,0,1
2762.0,2952.0,2857.0,0.9547026552037926,0.021604945128717124,0.49633322794119716,0,1
2862.0,3052.0,2957.0,0.8459732391310392,0.012516806305033342,0.538190797612045,0,1
2962.0,3152.0,3057.0,0.794813753306827,0.01240295379818638,0.45247479457916967,0,1
3062.0,3252.0,3157.0,0.7492430338778038,0.009893537770986754,0.3498756919979924,0,1
3162.0,3352.0,3257.0,0.6927242990155735,0.010567865868994783,0.4255998285779661,0,1
3262.0,3452.0,3357.0,0.7041340670911315,0.010372600162490541,0.35946544028815663,0,1
3362.0,3552.0,3457.0,0.7600406570726712,0.006543986326363556,0.4935547142106583,0,1
3462.0,3652.0,3557.0,0.8767532089731339,0.01909625149357154,0.5588677634206604,0,1
3562.0,3752.0,3657.0,0.9555992792143752,0.014336010911434128,0.30536949847935424,0,1
3662.0,3852.0,3757.0,0.9315663222196243,0.014348522107083369,0.4397171791598624,0,1
3762.0,3952.0,3857.0,0.9375850993456989,0.01903074177761417,0.4863711117937452,0,1
3862.0,4052.0,3957.0,1.0101525851789417,0.031072418007860692,0.49760670854209127,0,1
3962.0,4152.0,4057.0,1.0404789568370032,0.04357088506452736,0.7119689537963001,0,1
4062.0,4252.0,4157.0,0.9868946119737001,0.03079604392252898,0.6112026636949135,0,1
4162.0,4352.0,4257.0,0.8577942884683388,0.01230218984178984,0.6000072142741172,0,1
4262.0,4452.0,4357.0,0.7574155466555756,0.011970631749983585,0.6229791266083904,0,1
4362.0,4552.0,4457.0,0.7666762114719574,0.010143118205797974,0.3039844390760231,0,1
4462.0,4652.0,4557.0,0.7909842242955435,0.013863418809604493,0.7100565840157829,0,1
4562.0,4752.0,4657.0,0.8889514157752997,0.015217228547909769,0.6180214288354348,0,1
4662.0,4852.0,4757.0,0.9391764417712867,0.02147593796079225,0.5904759707572209,0,1
4762.0,4952.0,4857.0,0.9557431259809822,0.03978067728151941,0.8334474635223231,0,1
4862.0,5052.0,4957.0,0.9903224941131458,0.03410163466693306,0.532745805540559,0,1
4962.0,5152.0,5057.0,0.8911059914880982,0.019353766918453696,0.6164272117851217,0,1
5062.0,5252.0,5157.0,0.7226289403022981,0.008138554388451628,0.5207161665705273,0,1
5162.0,5352.0,5257.0,0.6527863886633741,0.004919424432003508,0.309714272515299,0,1
5262.0,5452.0,5357.0,0.6483116537676527,0.008156795015034425,0.6212868399982313,0,1
5362.0,5552.0,5457.0,0.8391504274242252,0.030109328052500883,0.709159629036784,0,1
5462.0,5652.0,5557.0,0.9863891991157899,0.033453751347227514,0.5951776440747102,0,1
5562.0,5752.0,5657.0,0.9879894801721876,0.03832158498303596,0.6416191474100449,0,1
5662.0,5852.0,5757.0,0.9555827967441944,0.022603600964092335,0.5173502951240213,0,1
5762.0,5952.0,5857.0,0.904884288187908,0.02458373552877703,0.5995341711404056,0,1
5862.0,6052.0,5957.0,0.8338112117125075,0.022559298788112084,0.5645344454267633,0,1
5962.0,6152.0,6057.0,0.8369440870179589,0.014660559732788722,0.35602054279521633,0,1
6062.0,6252.0,6157.0,0.8482345902185657,0.018671929293387887,0.469508078599102,0,1
6162.0,6352.0,6257.0,0.8132665510985361,0.011177132780683212,0.5058665287066471,0,1
6262.0,6452.0,6357.0,0.8081877889234451,0.013112244665504869,0.3995286455850825,0,1
6362.0,6552.0,6457.0,0.8698106602501369,0.016702245965094727,0.42724098523865656,0,1
6462.0,6652.0,6557.0,0.865793838311935,0.018004677131776003,0.4319238899467071,0,1
6562.0,6752.0,6657.0,0.8193167933861089,0.00917923617217729,0.36860389651349584,0,1
6662.0,6852.0,6757.0,0.8100755117639967,0.006208884885815707,0.30668624253696664,0,1
6762.0,6952.0,6857.0,0.8053908754777168,0.008738704283602267,0.3642835813678453,0,1
6862.0,7052.0,6957.0,0.7588577926010663,0.009344808480510364,0.41034225788497397,0,1
6962.0,7152.0,7057.0,0.7027854039615025,0.008204450518677103,0.38218429908093415,0,1
7062.0,7252.0,7157.0,0.6930694577304883,0.007544339675462579,0.3341835928472024,0,1
7162.0,7352.0,7257.0,0.6310859885346182,0.0057368763224256054,0.3700900332460471,0,1
7262.0,7452.0,7357.0,0.4749669518842802,0.0035514605415684435,0.4688439542320148,0,1
7362.0,7552.0,7457.0,0.2948994823643828,0.0022911620200872563,0.31019149450830535,1,0
7462.0,7652.0,7557.0,0.18743069392514725,0.0005555231473176938,0.13613099749592322,1,0
7562.0,7752.0,7657.0,0.1353320883519955,0.0003691428216806712,0.11386756403138938,1,0
7662.0,7852.0,7757.0,0.09057552575745978,0.00020532722170502141,0.0905442690428685,1,0
7762.0,7952.0,7857.0,0.05812690587999454,6.0128770311695064e-05,0.05536719920123102,1,0
7862.0,8052.0,7957.0,0.06760932278699783,8.227417553009162e-05,0.10852557073698631,1,0
7962.0,8152.0,8057.0,0.12341113155220636,0.0002274858261757411,0.12905835778138536,1,0
