t_center,mean_z_emg1,mean_z_emg2,mean_z_emg3,mean_z_emg4,mean_z_emg5,mean_z_emg6,mean_z_emg7,mean_z_emg8,channel_count,frac_active,global_active
0.10200000000000001,-0.5075040806746707,-0.760507902397165,4.710762901114079,0.2946619185302476,4.637807174297866,-0.9068168637242899,1.3462717144872747,2.445293499522039,3,0.375,0
0.162,-0.27614583036508283,-0.07952060939864748,5.766422825335881,0.11415863391650277,7.087095471754153,-0.04028657920287753,2.195312596372039,3.3419292873600477,4,0.5,1
0.22200000000000003,-0.31281748614575494,-0.19608428646943998,3.3292341074939116,-0.9296674802322733,6.498883953888871,-1.1043813885931533,0.8346824339429398,1.817292397618754,3,0.375,0
0.28200000000000003,-0.13956408088639913,-0.7749253803328514,-0.12326185438423048,-0.741992931851854,4.6596184036425585,-1.8271531347486825,-0.41783577761022617,1.1393596264613646,1,0.125,0
0.34199999999999997,0.28289732243827226,-0.24367932186139352,-1.1449325600137017,-0.19025320250891775,1.4648301910281845,-1.4346434691570884,0.3182425705681702,0.6663313098869535,0,0.0,0
0.402,1.396317618385554,1.0070161286701758,0.5253840805802305,0.1177783265769284,-1.1473060952456482,0.7416017457727208,2.2594690750924245,-0.3044870906528107,1,0.125,0
0.46199999999999997,1.2683620436974372,1.1470851982640835,1.3881402486940402,0.5951740530675362,-0.9916614489394334,2.9863116868456046,2.391280470660757,-0.7275843480012693,2,0.25,0
0.522,-0.2552174617823817,0.043233566430277835,0.04242800560803186,0.10010518091177274,0.8939306865334901,2.76490470492586,0.5155656904954327,-0.3644988369706008,1,0.125,0
0.5820000000000001,-1.167492821608471,-0.6552233131165272,-0.926720827961551,-0.86783409334029,1.61238682736088,0.7788064120708701,-0.5500787767005187,-0.1243371809525934,0,0.0,0
0.6419999999999999,-0.40664508153959655,-0.6633180699029003,-0.8914598454296657,-1.4466024490775344,0.7512721170325608,-0.3993509569006297,-0.49481721541105345,0.444967045927734,0,0.0,0
0.702,-0.0015496233370247414,-0.37481219420703127,-0.47578394353708403,-1.5130279509641387,0.04735924999594312,-0.2329677997466361,-0.31601811424264964,0.9785093808339201,0,0.0,0
0.762,-0.7791413554775583,-0.49457302413207227,0.5038514895383409,-0.44749217733677504,-0.28196955264226753,-0.26771275146378853,-0.24806960087209773,0.3054166649916386,0,0.0,0
0.8220000000000001,-0.5942199416691668,-1.2932253166022603,0.7744654047704421,0.6296177233398902,-0.1800831394327487,-0.08550371882597772,-0.3156798003558738,-0.7540127392944006,0,0.0,0
0.882,-0.470572159588345,-1.5646258327603146,-0.24828588761140358,0.23435406545600282,-0.04987249384933972,0.0622764447432827,-0.28997310306624385,-1.0776845238769908,0,0.0,0
0.942,-1.4287372201871433,-1.0538346838827037,-1.191971754874339,-0.6232550825467277,0.1274879220081773,0.10978550524437221,-0.40028187829913975,-0.2522283788199516,0,0.0,0
1.002,-2.1157444252968385,-0.5871948838288943,-0.8886073803751748,-1.213416779713179,0.20600178412612177,0.042003143810618614,-0.8896113230345585,0.773367711312634,0,0.0,0
1.0619999999999998,-2.0051606514427154,-0.5903107800441384,-0.41300399374545266,-1.770310197543042,-0.0987835829024933,-0.40591718992526077,-0.7563700119302239,1.1989896274822454,0,0.0,0
1.1219999999999999,-0.9060687279417102,-0.6549330650378847,0.48661007975495973,-1.9006564254419158,-0.39701148845000417,-0.4717570876915714,-0.199973401546361,0.8794162578011403,0,0.0,0
1.182,0.042965050069289475,-0.10248498113312099,0.9173188594837232,-1.6453184910814291,-0.7871911172625033,-0.06876886196506353,-0.09685158419774083,-0.6330318912562878,0,0.0,0
1.242,0.17604943792668135,0.8205726050856065,-0.6662003096397221,-1.2356570482883542,-0.9008910724223607,0.21750810718270272,0.4570331665326623,-1.9731557652383207,0,0.0,0
1.302,0.07564995744473473,0.9260853430907948,-1.4826643692269121,-0.7165066705909665,0.006691779297942384,0.10003722043408854,0.6349790638882772,-1.2937367845988446,0,0.0,0
1.362,-0.954759988121224,0.3938922585280598,-0.7116447372599662,-0.21289148243928116,0.4681084872752221,-0.034874314600681966,-0.5648484278087741,-0.08000729322312054,0,0.0,0
1.4220000000000002,-2.1590068205762307,-0.16737243739365582,-0.4196416932526556,0.24055891214594913,-0.40754398670814035,-0.07008402686229363,-1.2315362973150947,0.07129547219592983,0,0.0,0
1.482,-1.4913961639645417,-0.7985156340278016,-0.7798507356199118,0.2312850232826135,-0.8562547636963164,-0.28443591570838683,-0.8474649997855702,-0.20026278199457,0,0.0,0
1.542,1.0294863016485807,-0.4786492446308512,-0.8087654627092276,0.0432793688252048,-0.8368976435054757,-0.3059759856739965,-0.5374033193103546,-0.43630952231225884,0,0.0,0
1.6019999999999999,2.324366762060956,0.7550147320616486,-0.5739098244160616,0.17723439534719157,-0.8637819511384958,-0.26871390368183484,0.02020136464774434,-0.10887191459295338,1,0.125,0
1.662,0.6673348341851201,1.7283227271633725,-0.21726569441132912,-0.19265328830832554,-0.6895658302605748,-1.1932394084705595,1.2075376120368215,0.43192811024204136,1,0.125,0
1.722,-1.5056679213197206,2.300987199473698,-0.21644241915764062,-0.7844731214702009,-0.6944507210122873,-2.614927196410545,1.0196096693585444,-0.02499967571320737,1,0.125,0
1.782,-1.8138748721837972,2.0178441335824635,0.09768289217235453,-0.2474869751530231,-0.4387140092158466,-2.769822161928076,0.07419486924473224,-0.5509992952079553,1,0.125,0
1.842,-0.7815204241551298,0.5797233401492995,0.8688573876365444,1.1887411743865381,0.30625538781453443,-1.7610563651145503,1.1481992976923985,-0.4997347452352594,0,0.0,0
1.9020000000000001,0.4727009639457453,-0.5952295373381641,0.518474374075307,1.6641519586799232,1.1996996522628653,-1.042559268285599,1.6931244674414183,-0.9733446083008496,0,0.0,0
1.962,0.3656416272357193,-0.10858009946582996,-0.03512831554241893,0.7436380932932947,1.6428683420213517,-0.04524103351735914,0.2118391122259633,-1.3848917053669145,0,0.0,0
2.0220000000000002,-1.0564395976832996,0.6156678864550552,-0.2533484445348082,0.2824748568961829,0.8795743371772337,0.740553947677382,-0.8431792671368648,-0.9605612203549141,0,0.0,0
2.082,-1.3215469270073814,1.2865173177555878,-0.2725691704092385,0.5804413318042425,-0.2961614232610237,-0.5338641529610869,-1.101006218642224,-0.6527309777565936,0,0.0,0
2.1420000000000003,-0.5226328007636879,1.9819876182560263,-0.029146521188997673,0.271768115506063,-0.27485376654152166,-1.935409897007193,-0.8929654834007982,-0.7425022860016118,1,0.125,0
2.202,0.3167843975778712,1.031700741284089,0.019191794446045702,-0.1339112537497557,0.5053276098820226,-1.9404985681882405,0.22076649178719499,-1.0964382575219669,0,0.0,0
2.262,0.8916382426247754,-0.7043006445815027,-0.3977243898119455,-0.6674740010963017,0.3850269855814325,-1.3794959034566185,1.208432897572979,-1.3343969184997635,0,0.0,0
2.322,-0.32258996974610343,-1.6237485722948557,-0.7855076727810774,-1.1907717700754934,-0.6518382302916489,0.20285224213279665,0.4392907295778141,-1.0607377220935252,0,0.0,0
2.3819999999999997,-2.1656758597507197,-1.4056119697300817,-1.0365501224655824,-0.9581810859644656,-1.4498583546086945,1.1598349561113144,-1.0254740682848078,-0.5647388641918594,0,0.0,0
2.442,-1.5069758124618182,-0.9029192437448538,-0.8212105287799304,-0.2648893196575293,-1.2233078351320585,0.3724826509813232,-1.159256679126379,0.04046281434464082,0,0.0,0
2.502,0.25775842633032153,-1.2746903815366086,0.12960741688763613,0.0534399714289663,-0.6611431000769324,-0.5097392258623669,-0.1287540740664524,0.11000424485981956,0,0.0,0
2.5620000000000003,0.05333953840696317,-1.665956542718826,0.3067345587594052,-0.6659209284559513,-0.4058466344146185,-0.20272840325511363,0.3203328482260152,-0.40463657894948274,0,0.0,0
2.622,-0.5558356416937127,-1.307909136120869,-0.2848886925246675,-1.4890502194166035,-0.05893893021379681,0.5709789097453699,0.13801660268036467,-0.8159049626777389,0,0.0,0
2.682,0.00023623628990914378,-1.027322848974202,-0.39342981904657304,-1.7107121400735081,-0.23419429151600965,0.3424266939790333,-0.1380163723994498,-1.4212698426467687,0,0.0,0
2.742,0.1168802936813601,-0.7911312418043898,-0.3513154344497916,-1.6242733615710752,-1.3662779819565365,-0.3241327311571827,-0.6397480084772329,-1.5569797081907504,0,0.0,0
2.802,-0.5830973437608483,-0.6228737433749508,-1.1333076986748405,-1.4305223418166741,-2.1283392555090055,-1.2047544016173022,-0.9997195615094463,-0.4808153825494281,0,0.0,0
2.862,-1.6095658769502015,-0.8420340305288775,-1.6304540226498991,-0.8962400198952638,-1.5877392863177748,-1.6371535972416529,-1.0098520625715814,0.14875762188116073,0,0.0,0
2.9219999999999997,-2.5026040072488893,-0.9582678089029936,-1.3042104504498937,-0.1294938586073692,-0.5536119578576645,-0.7464109081189579,-0.5647942513111023,-0.2674711786645258,0,0.0,0
2.982,-2.308479584909781,-0.6194482249592399,-1.2315188239825046,-0.07425258926245205,-0.15529509213319798,-0.3124835892630227,-0.24565834051337543,-0.5181894046588208,0,0.0,0
3.042,-0.6903476255920101,-0.13082245208764268,-1.173794868274199,-0.8388261609317067,-0.46079684290675105,-0.5809368784021774,0.23592630947609225,-0.4336374412032937,0,0.0,0
3.1020000000000003,0.39150069230348644,-0.19646072647631266,-1.3880384237306398,-1.3996055382605015,-1.024485617491577,-0.08524094989863513,0.30839255921389547,-0.07179197098377192,0,0.0,0
3.162,-0.05783276471687208,-0.9598804852315433,-1.7298882148915427,-1.7536533187191337,-1.1577544255447185,0.017238361939010877,-0.6014257329624372,0.6178417193052518,0,0.0,0
3.222,-0.6400252910756187,-1.7054112698992687,-0.5410744058065874,-1.67875674022398,-1.2020885441533846,-0.47235857376653606,-1.215234378563228,0.7003823269205919,0,0.0,0
3.282,-0.7748388416043192,-1.4888931406578763,1.7176760024246605,-0.6170969334380225,-1.5197185007065028,-0.9179597977802468,-1.3500215283176225,-0.09765132213902165,1,0.125,0
3.3419999999999996,-0.6638521804477976,-0.017171856521623157,3.035491651995823,0.12281127705181916,-1.479137065987618,-1.575912478607701,-1.175517253647087,-0.8198491474586808,1,0.125,0
3.402,-0.36020674084805243,1.1160175724269534,2.5705955846721333,0.10179319136776936,-1.0281539805913387,-1.0436090022761864,-1.0037833452326217,-1.1194196165023498,1,0.125,0
3.4619999999999997,0.01760545404382856,0.7902612086897768,1.0034297742078246,0.4389065684251629,-0.5360134830730376,-0.08741331227788923,-1.1923399269766364,-0.9826255862771857,0,0.0,0
3.5220000000000002,0.16585949169222428,-0.06917887904037265,-0.5602208796662554,0.8133483333106789,-0.2010996838067668,-0.27526263003510065,-0.6404463459961277,-1.2812415863969209,0,0.0,0
3.582,-0.3568799405147818,-0.2684179044737118,-0.749207980977614,1.0114156579774194,0.5823971041669608,-0.15183350898707051,1.0699566009823887,-1.6654265190632973,0,0.0,0
3.6420000000000003,-0.9670271768458698,0.8075112043411953,0.13535610608881657,0.6556770430601376,1.1249964908009682,0.2837493261885418,1.5402905677001286,-0.6170640786202403,0,0.0,0
3.702,-0.8185357478414627,1.9228908053363443,0.15630090638531205,-0.5716676455657522,0.2545340111057582,-0.4149557769135645,0.19417833599720702,1.0932737742190726,1,0.125,0
3.762,0.01696860084057017,1.4053496266602414,-0.3378172398719191,-0.8165467011122883,-0.7624953556808327,-0.6000468875113455,-0.7300320645989954,2.117563704120068,1,0.125,0
3.822,0.5615205887629275,0.7474070454924089,-0.2283635937000705,-0.09658427888356369,-0.4407560173930172,1.160935773330258,-0.49415007491257845,1.2591166158297311,0,0.0,0
3.8819999999999997,0.782539082789602,0.8732951595972916,0.3470008833765749,0.03254172028441766,0.26985606787597527,3.0667349191708486,0.2755767757963936,-0.5009485130329354,1,0.125,0
3.942,3.0453025857267,1.6559708539399027,0.7494239716459776,0.43884109709568236,0.6491670648484552,6.9675157488575685,2.3591240612205278,1.2682968246943769,3,0.375,0
4.002000000000001,9.333645370207861,3.8664790632779646,1.3102170056275535,2.1705836574729234,2.4023562668265863,16.458230165584347,7.864371152666472,7.949585385570447,7,0.875,1
4.061999999999999,14.930567964936472,5.962585566146618,2.1165613900438816,3.4856360074778965,4.656089628994694,24.760516866212157,14.216250058809644,11.201501773842118,8,1.0,1
4.122,15.479517038337718,7.578431062021038,5.791262410502129,3.781686518602941,6.718761135880446,27.10491409212699,16.896837123063246,7.890416740954479,8,1.0,1
4.182,11.955734000998243,8.704969073738921,13.86793234775355,7.0871203642418665,9.778436042651093,27.19039386756923,15.416521765940194,5.77547476006556,8,1.0,1
4.242,5.813388398798902,6.353344373063064,18.06719309539457,14.250351067242685,13.211371682536523,27.682933785369546,13.092325818593835,6.463378752553822,8,1.0,1
4.302,1.5001757562764269,1.9106397122257845,13.625111810275044,14.683348973764204,12.403626123651835,23.874715939046734,10.378471320196583,5.215697196889138,7,0.875,1
4.362,1.312742368996515,-0.4732660568342055,7.195411383849254,7.1331708920747845,6.086341038994733,12.563195797629144,5.529660787076035,1.9544635618354986,6,0.75,1
4.422000000000001,2.2242112650270776,-0.4854326838778737,3.586966589324501,2.4209297820246802,2.0396222284405705,4.7519935370739335,2.717010842318524,1.0699137188041659,6,0.75,1
4.481999999999999,2.7550364368160682,0.5508211881122076,1.8985829127048675,1.272368609087357,1.664975858354553,4.058333321922176,3.932171974349219,3.212146164804586,5,0.625,1
4.542,6.490794458356876,4.1369293047355375,2.8495566757454878,1.4536840515417884,2.5849038948851,5.330069022289262,6.368377186232235,6.90199442001028,7,0.875,1
4.602,11.939204081566544,8.126283795325456,5.192190399984768,2.039526031153305,4.430947954633225,7.820580185345361,9.445127888571681,9.763386964956375,8,1.0,1
4.662,10.399212961019943,6.627828330923452,4.8849004098596245,1.9610011803939411,5.897306989127553,13.847251052433508,15.213149145712075,9.24871755185241,8,1.0,1
4.7219999999999995,5.249266732115368,3.6992690574913603,4.458309966553839,3.1637205616199657,9.652692987982762,27.301299697693906,19.203930787570602,7.139523002538898,8,1.0,1
4.782,4.857783848050463,4.008244541568293,5.420962489526956,6.3421138697599035,15.874181877460538,44.1850004286545,17.506979495848057,5.320177585190135,8,1.0,1
4.8420000000000005,7.827321180932007,5.655863775868828,5.061508768194873,8.092589254460458,18.790580939403362,49.719293202011194,18.524622971197385,8.690771098746023,8,1.0,1
4.902,10.7229812196237,6.101666944740068,3.106934504189607,6.587371341153131,14.964117214318165,39.61542974591703,25.644808025484807,18.517778655484257,8,1.0,1
4.962,13.65784766529679,5.761170053091615,2.0569154689253906,4.8731302313592435,9.29074769487759,30.752581626946455,29.78080242919425,23.179411761813597,8,1.0,1
5.022,18.92480270838767,10.8910504382215,9.42792222288604,8.916661992953944,13.181082909585724,51.072511354912784,28.32370654320481,20.18104437196326,8,1.0,1
5.082,26.615592557852448,20.96549607567783,22.142967587177683,15.964925509649527,24.496742326425704,80.94006331520688,21.653040665048724,16.816432786824326,8,1.0,1
5.1419999999999995,27.650519259395054,20.238139427233037,18.885979649082802,12.881626847997033,23.00190862664462,69.61535187668231,13.641770423924717,13.343675555604852,8,1.0,1
5.202,18.810227882640145,9.41147025471881,6.38905068805427,5.863183659493636,14.39132718536723,52.306595862390814,18.854077190576348,8.93806414580165,8,1.0,1
5.2620000000000005,12.984502676725347,5.967799384810213,5.2042499620945035,7.576179217742236,18.145665668810196,71.27301439159099,31.732063560966598,9.986266248069533,8,1.0,1
5.322,21.32937120592362,15.212465202382866,13.022741932311881,13.79196940719194,28.679237174803905,87.32909582208981,36.55723743011735,20.99298864653687,8,1.0,1
5.382,33.49837006835856,27.864361286930137,25.874734732398945,23.46890176724001,43.24336853464564,101.87719872291366,44.107980770395024,32.78812782484127,8,1.0,1
5.442,28.600805107783668,28.101471025903738,31.40088913250575,27.628988992620393,51.650476686868025,120.94980702859704,58.63118806834691,31.03294797667141,8,1.0,1
5.502000000000001,15.540603955369313,18.89206014461351,24.336140520962513,20.908136533770335,46.83739755812537,115.93036688027723,63.73180628414887,27.53041207043358,8,1.0,1
5.561999999999999,15.59432884143567,16.99114647681042,21.46042718032929,19.962240049269855,44.0000950780763,94.93971499521753,59.58797349025199,31.429093183892757,8,1.0,1
5.622,28.128124859271868,21.66143744872269,27.311022997317664,28.048719501316977,50.7749536893409,77.58233427223335,49.612590350905144,33.80286790664197,8,1.0,1
5.682,30.95126380387367,19.424591724706648,26.88979908669359,27.906858059766332,50.31778833453697,68.35899538815634,31.60443558107018,31.34107502811467,8,1.0,1
5.742,14.4381632920388,9.053569751538001,13.952164132078117,14.321605917080875,26.57252751716686,42.3187966289263,12.876175353784303,17.239569615027747,8,1.0,1
5.802,0.48117190253895864,1.7482442754777239,2.5340221166301955,4.616971892951395,5.303717956482665,13.607368691300417,3.0899342785458734,3.4416026164533924,7,0.875,1
5.862,-1.7301378385596295,0.1920420177644034,0.4153980289669941,4.041630675297491,2.0724336640725456,6.525036028447286,1.740804540853591,0.43956399753511216,3,0.375,0
5.922000000000001,-1.4265611284828514,0.579246621353781,-0.10641613275500239,2.7760512229745977,2.876469503372373,3.17286935271375,2.221809196274941,-0.20009028055272413,4,0.5,1
5.981999999999999,-0.8887647214827575,1.2364431635083626,-1.3498982707918386,0.9068793888554226,1.7942492181923493,0.2141692080269637,1.7097319230927701,-0.13633320422951598,1,0.125,0
6.042,0.025940490447827133,1.3603593825120022,-1.117257559663529,0.5931356798456713,0.8831207794999134,2.200136187312394,0.41554630496666833,1.1238307924362791,1,0.125,0
6.102,0.3088635859028714,1.5826101252948854,-0.441801046451683,0.7468731695171225,1.971092176177178,4.599572406447833,0.12077677690921935,1.2717427223726865,2,0.25,0
6.162,0.500657602040421,0.6554136795060281,-0.8124880811465583,0.615407925534542,2.6342696953493236,2.749360340295283,1.0201191764095638,-0.14877957778252768,2,0.25,0
6.2219999999999995,0.2532444749602873,-1.0051777992571032,-0.5022915162706633,-0.45375140540656717,2.279143263083411,-0.000296424111288542,0.9726045827407687,-1.4172356988118064,1,0.125,0
6.282,-0.23715259004273795,-1.2376921845448494,0.4262951568186441,-2.014295497692876,1.1178080812685451,-0.4662748300487675,-0.3508414622152531,-1.8620356340908817,0,0.0,0
6.3420000000000005,-0.142396540257132,-0.48877606185747063,0.012432017645579533,-2.1033156241343556,1.089089751579591,0.13904167406041887,-0.8277046062280834,-1.6907479213507681,0,0.0,0
6.402,0.08937778402261165,0.7356872250882079,1.094507080187693,1.7278935143053218,4.624117213529255,1.3209094605229137,-0.28893361184709104,-0.28019955706572075,1,0.125,0
6.462,1.341359190172484,2.562499496688231,4.244134163423019,7.010831208656472,7.492926085821728,2.6278823247379846,0.5466502504005405,1.924474013859844,6,0.75,1
6.522,2.130834983249186,4.33329726265559,8.291139230147758,10.946902114661931,8.92706950446199,2.559989169809761,0.8668621212177862,2.8780640849302697,7,0.875,1
6.582,1.7605457731167944,5.819779884692793,12.943671462158123,16.22432537999995,13.471078552150539,1.8065531260352363,-0.016914788816402553,2.2482112257052598,7,0.875,1
6.6419999999999995,1.6991280930580341,5.729603006958189,12.486473498158276,15.486469784679644,12.05492164884484,0.25653514029660157,-0.590839970660432,2.2142593887061124,5,0.625,1
6.702,1.2908972196761996,3.951760169182228,8.46532278413975,8.978451474942789,4.429615144921435,-0.8717865887589044,-0.15501701769623813,1.827469814439268,5,0.625,1
