pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,4.002000000000001,5.862,1.8599999999999994,4.061999999999999,1.0,0.05999999999999872,,1.7624999999999993
1,6.462,6.822,0.3600000000000003,6.522,0.875,0.0600000000000005,,0.2437500000000002
2,7.662,11.622,3.96,8.202,1.0,0.54,1.5599999999999987,3.32625
3,12.642,14.382,1.7400000000000002,12.642,1.0,,,1.59
4,15.282,17.082,1.8000000000000007,15.342,1.0,0.0600000000000005,,1.74
5,18.162,19.602,1.4400000000000013,18.342,1.0,0.17999999999999972,,1.2750000000000015
6,21.762,24.042,2.280000000000001,21.762,1.0,,,2.0587500000000007
7,25.302,26.322,1.0199999999999996,25.422,1.0,0.120000000000001,0.120000000000001,0.9337499999999994
