sheet,channel,n_samples,baseline_median,baseline_mad,hi_thr,lo_thr,n_events,total_active_s,activity_ratio_pct
BasParmakFleksiyon,emg1,1841,1.0189340757017615,0.4986910610036854,2.5150072587128176,2.0163161977091324,14,2.0999999999999552,11.406844106463879
BasParmakFleksiyon,emg2,1841,0.9342758450220892,0.37448045930895524,2.0577172229489546,1.6832367636399996,12,2.529999999999946,13.74253123302553
BasParmakFleksiyon,emg3,1841,1.0407385682290355,0.4710913195324541,2.4540125268263977,1.9829212072939437,8,2.259999999999952,12.275936990765889
BasParmakFleksiyon,emg4,1841,1.0452301008163074,0.40382090596140013,2.2566928187005075,1.8528719127391078,15,3.0599999999999348,16.621401412275937
BasParmakFleksiyon,emg5,1841,0.8914401088305053,0.5784311575645095,2.6267335815240336,2.048302423959524,9,3.74999999999992,20.369364475828355
BasParmakFleksiyon,emg6,1841,1.2099035010874748,0.5778345060437476,2.943407019218718,2.3655725131749703,8,4.6199999999999015,25.09505703422053
BasParmakFleksiyon,emg7,1841,1.4380094050407473,0.7353466561833162,3.6440493735906956,2.9087027174073796,10,4.409999999999906,23.954372623574145
BasParmakFleksiyon,emg8,1841,1.1454822201448274,0.3078610686989634,2.0690654262417176,1.7612043575427543,9,5.099999999999891,27.702335687126563
