sheet,channel,n_samples,baseline_median,baseline_mad,hi_thr,lo_thr,n_events,total_active_s,activity_ratio_pct
BasParmakEkstansiyon,emg1,2284,1.1345602145404423,0.4177988273322222,2.387956696537109,1.9701578692048867,14,5.589999999999881,24.47460595446585
BasParmakEkstansiyon,emg2,2284,1.0955659619530997,0.46343460273072035,2.4858697701452606,2.0224351674145407,13,4.929999999999895,21.584938704028023
BasParmakEkstansiyon,emg3,2284,1.2574825423049723,0.5597887491053696,2.936848789621081,2.3770600405157114,14,3.75999999999992,16.46234676007005
BasParmakEkstansiyon,emg4,2284,1.302736903218713,0.6437815520383173,3.234081559333665,2.5903000072953475,11,3.6799999999999216,16.112084063047284
BasParmakEkstansiyon,emg5,2284,1.4176073206746622,0.8134389203357602,3.8579240816819427,3.0444851613461825,13,5.399999999999885,23.642732049036777
BasParmakEkstansiyon,emg6,2284,1.8049160530093902,1.1233260635003506,5.174894243510442,4.051568180010092,13,5.959999999999873,26.09457092819615
BasParmakEkstansiyon,emg7,2284,1.1943908177853406,0.6839252060522509,3.246166435942093,2.5622412298898425,14,6.409999999999863,28.064798598949213
BasParmakEkstansiyon,emg8,2284,1.254683884864728,0.6255689290031503,3.131390671874179,2.5058217428710288,14,5.5599999999998815,24.34325744308231
