channel,mean_act,std_act,median_act,mad_act,is_dead,rms_threshold
emg1,1.2050849734183597,1.1562469030266884,0.849298903535274,0.5446334428809573,0,2.5032438681011615
emg2,1.0244861752238665,0.8783968663010436,0.7786269743450595,0.47278814726418233,0,1.9877247579180106
emg3,1.1285060777043554,1.0231473432098384,0.8182712606436209,0.45590453424638644,0,2.143898502828115
emg4,1.208270072447408,1.026911360820005,0.8511109376605754,0.5278478483681017,0,2.22080726826811
emg5,1.2813294925022911,1.4002465143420435,0.756652085360218,0.5486091083170945,0,2.224951767532435
emg6,1.7987581892505051,2.280893785579788,1.0251649595948291,0.7287319471883444,0,2.757748842308267
emg7,2.151199146743106,2.665567356557934,1.1717935411950966,0.8392931967394148,0,3.678884902026814
emg8,1.4662831816384778,1.4408152657402529,1.1041005744373051,0.6018723792964042,0,1.7046608334097988
