pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,17.697,17.937,0.240000000000002,17.757,6.100168365415439,0.060000000000002274,0.120000000000001,1.1128703406858567
