Time,Fused_z,Active_binary
63.0,0.07669780334582668,0
73.0,0.08945278134418883,0
83.0,0.10089306806334006,0
93.0,0.11024641425579906,0
103.0,0.1174941427972721,0
113.0,0.12316282383350746,0
123.0,0.12810299561536823,0
133.0,0.1334956439262256,0
143.0,0.1391799781402278,0
153.0,0.14714035380386517,0
163.0,0.15408166539800852,0
173.0,0.15972709722171102,0
183.0,0.16395078253365764,0
193.0,0.1668774306942749,0
203.0,0.17176351105419482,0
213.0,0.17828875241975473,0
223.0,0.18527318040988416,0
233.0,0.1923081159108562,0
243.0,0.19946338848082185,0
253.0,0.2067000518759324,0
263.0,0.21391299439342593,0
273.0,0.220973273957983,0
283.0,0.2291426036557842,0
293.0,0.24044356482307425,0
303.0,0.2618400409306849,0
313.0,0.28016529270924256,0
323.0,0.29411123750152945,0
333.0,0.3027753273847713,0
343.0,0.3058295071171792,0
353.0,0.3036210073383978,0
363.0,0.29715432343936776,0
373.0,0.2879289542572732,0
383.0,0.2776507159660081,0
393.0,0.26788075462975997,0
403.0,0.25971462981336063,0
413.0,0.2546721307136634,0
423.0,0.2535918285662142,0
433.0,0.2530500482459702,0
443.0,0.2527522778507768,0
453.0,0.25269618043814157,0
463.0,0.2530884613372448,0
473.0,0.2541811607426573,0
483.0,0.2561590836087896,0
493.0,0.2591370823029492,0
503.0,0.2632061006654032,0
513.0,0.26840573140042623,0
523.0,0.2745749167886743,0
533.0,0.2811864385099639,0
543.0,0.29074207495542026,0
553.0,0.30031582370079535,0
563.0,0.3063098294099224,0
573.0,0.30750692432465987,0
583.0,0.3035576012868632,0
593.0,0.2952081134585925,0
603.0,0.2842959609814746,0
613.0,0.27777058267701815,0
623.0,0.27225713629019416,0
633.0,0.2723455323279054,0
643.0,0.2768325628360219,0
653.0,0.2842369423838872,0
663.0,0.29275691424944716,0
673.0,0.3007377440177421,0
683.0,0.30716714340147244,0
693.0,0.31180982097309196,0
703.0,0.3150535486002205,0
713.0,0.3175752659748886,0
723.0,0.3199595348031067,0
733.0,0.32242633526799885,0
743.0,0.3247832031698045,0
753.0,0.32658606302420534,0
763.0,0.32736369604299664,0
773.0,0.3267456515670248,0
783.0,0.32445397102754214,0
793.0,0.3202939148928117,0
803.0,0.31596274869061103,0
813.0,0.315411137218613,0
823.0,0.3172731970601714,0
833.0,0.3253991901421451,0
843.0,0.3396309682774011,0
853.0,0.37570467874311153,0
863.0,0.42695581547669126,0
873.0,0.48903621962358773,0
883.0,0.5562782495918003,0
893.0,0.622392891177116,0
903.0,0.6793839029964626,0
913.0,0.7252468572545541,0
923.0,0.7605097909635747,0
933.0,0.7822156206624022,0
943.0,0.7941324697029435,0
953.0,0.7999812154538098,0
963.0,0.8025950896252824,0
973.0,0.8036880040261771,0
