channel,mean_act,std_act,median_act,mad_act,is_dead,rms_threshold
emg1,2.506813960661005,2.304438613107515,1.9126119340799397,1.2354848584406708,0,4.791046975671031
emg2,3.3065522907976233,3.289480280282836,2.4773611177310118,1.6521369030540223,0,6.600903262244046
emg3,4.458815741886977,4.201905066590689,3.378549646301458,2.268993412928864,0,7.117307935328649
emg4,8.072294294331215,6.414143250998047,6.8585073089827695,4.17616418033788,0,11.788994271321654
emg5,13.349550008804027,9.971430330344361,10.976187412383144,6.291931037896409,0,20.236328745148406
emg6,6.7006987952562636,5.3974016670854414,5.089328863181844,3.302028185588018,0,11.593196952938628
emg7,2.687066784066363,2.221712117726199,2.3191731039130516,1.3609367889762942,0,4.494405783074655
emg8,2.3826114421405546,2.044626467313744,1.890066686792132,1.295092102746835,0,4.0043214996939245
