pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,1.3615,1.5615,0.20000000000000018,1.3615,0.875,,,0.13125000000000012
1,2.1615,2.3615,0.19999999999999973,2.1615,0.75,,,0.12499999999999978
2,9.961500000000001,10.1615,0.1999999999999993,10.061499999999999,0.75,0.09999999999999787,,0.0999999999999992
3,11.061499999999999,11.261500000000002,0.20000000000000284,11.061499999999999,0.5,,,0.07500000000000107
4,14.3615,14.561499999999999,0.1999999999999993,14.3615,0.5,,,0.07499999999999996
5,17.3615,17.9615,0.6000000000000014,17.761499999999998,1.0,0.3999999999999986,,0.4375000000000009
6,18.1615,18.561500000000002,0.40000000000000213,18.3615,0.875,0.1999999999999993,,0.2687500000000016
