pulse_index,start_time,end_time,duration,peak_time,peak_value,tr1_rise_time,tr2_fall_time,auc
0,1.4465,2.5465,1.1,1.4465,0.75,,,0.6187500000000001
1,4.9465,6.0465,1.0999999999999996,5.2465,0.875,0.2999999999999998,,0.8312499999999999
2,8.246500000000001,9.846499999999999,1.5999999999999979,8.746500000000001,1.0,0.5,0.7999999999999989,1.174999999999999
